filename,nwords,MLS,MLT,MLC,C_S,VP_T,C_T,DC_C,DC_T,T_S,CT_T,CP_T,CP_C,CN_T,CN_C
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_052.txt, 186, 20.6666666667,18.6,15.5,1.33333333333,1.9,1.2,0.166666666667,0.2,1.11111111111,0.2,0.6,0.5,2.5,2.08333333333
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_053.txt, 158, 19.75,19.75,17.5555555556,1.125,1.75,1.125,0.111111111111,0.125,1.0,0.125,0.25,0.222222222222,3.125,2.77777777778
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_054.txt, 312, 31.2,28.3636363636,22.2857142857,1.4,2.0,1.27272727273,0.285714285714,0.363636363636,1.1,0.181818181818,0.818181818182,0.642857142857,3.09090909091,2.42857142857
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_055.txt, 211, 26.375,26.375,19.1818181818,1.375,2.375,1.375,0.272727272727,0.375,1.0,0.375,0.875,0.636363636364,3.875,2.81818181818
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_056.txt, 193, 24.125,21.4444444444,16.0833333333,1.5,1.88888888889,1.33333333333,0.25,0.333333333333,1.125,0.333333333333,0.555555555556,0.416666666667,3.33333333333,2.5
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_057.txt, 184, 30.6666666667,23.0,14.1538461538,2.16666666667,2.125,1.625,0.384615384615,0.625,1.33333333333,0.5,1.25,0.769230769231,3.25,2.0
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_058.txt, 182, 30.3333333333,26.0,16.5454545455,1.83333333333,2.71428571429,1.57142857143,0.363636363636,0.571428571429,1.16666666667,0.428571428571,1.0,0.636363636364,3.57142857143,2.27272727273
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_059.txt, 93, 23.25,23.25,23.25,1.0,1.75,1.0,0.0,0.0,1.0,0.0,0.5,0.5,3.25,3.25
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_060.txt, 218, 19.8181818182,19.8181818182,16.7692307692,1.18181818182,1.90909090909,1.18181818182,0.230769230769,0.272727272727,1.0,0.272727272727,1.0,0.846153846154,3.09090909091,2.61538461538
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_061.txt, 265, 33.125,22.0833333333,16.5625,2.0,1.91666666667,1.33333333333,0.1875,0.25,1.5,0.25,1.0,0.75,3.16666666667,2.375
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_062.txt, 245, 22.2727272727,20.4166666667,9.8,2.27272727273,3.66666666667,2.08333333333,0.56,1.16666666667,1.09090909091,0.75,0.25,0.12,3.41666666667,1.64
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_063.txt, 201, 22.3333333333,20.1,13.4,1.66666666667,2.1,1.5,0.333333333333,0.5,1.11111111111,0.4,0.3,0.2,2.8,1.86666666667
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_064.txt, 176, 25.1428571429,25.1428571429,12.5714285714,2.0,2.42857142857,2.0,0.5,1.0,1.0,0.285714285714,1.28571428571,0.642857142857,4.14285714286,2.07142857143
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_065.txt, 280, 21.5384615385,21.5384615385,14.0,1.53846153846,2.30769230769,1.53846153846,0.4,0.615384615385,1.0,0.384615384615,0.692307692308,0.45,2.84615384615,1.85
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_066.txt, 160, 32.0,32.0,22.8571428571,1.4,2.6,1.4,0.285714285714,0.4,1.0,0.4,0.4,0.285714285714,5.6,4.0
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_067.txt, 187, 31.1666666667,31.1666666667,18.7,1.66666666667,3.0,1.66666666667,0.4,0.666666666667,1.0,0.5,2.16666666667,1.3,4.0,2.4
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_068.txt, 114, 22.8,22.8,19.0,1.2,2.0,1.2,0.166666666667,0.2,1.0,0.2,1.4,1.16666666667,3.2,2.66666666667
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_069.txt, 242, 24.2,24.2,17.2857142857,1.4,1.9,1.4,0.214285714286,0.3,1.0,0.3,1.2,0.857142857143,3.4,2.42857142857
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_070.txt, 178, 16.1818181818,16.1818181818,14.8333333333,1.09090909091,1.72727272727,1.09090909091,0.166666666667,0.181818181818,1.0,0.181818181818,0.636363636364,0.583333333333,2.09090909091,1.91666666667
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_071.txt, 261, 21.75,20.0769230769,16.3125,1.33333333333,2.15384615385,1.23076923077,0.25,0.307692307692,1.08333333333,0.230769230769,0.307692307692,0.25,3.23076923077,2.625
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_072.txt, 194, 21.5555555556,19.4,13.8571428571,1.55555555556,1.7,1.4,0.214285714286,0.3,1.11111111111,0.3,1.0,0.714285714286,2.5,1.78571428571
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_073.txt, 338, 28.1666666667,28.1666666667,15.3636363636,1.83333333333,2.91666666667,1.83333333333,0.454545454545,0.833333333333,1.0,0.5,0.833333333333,0.454545454545,4.25,2.31818181818
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_074.txt, 145, 24.1666666667,24.1666666667,14.5,1.66666666667,2.16666666667,1.66666666667,0.4,0.666666666667,1.0,0.666666666667,0.666666666667,0.4,4.0,2.4
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_075.txt, 218, 21.8,19.8181818182,11.4736842105,1.9,2.63636363636,1.72727272727,0.368421052632,0.636363636364,1.1,0.363636363636,0.272727272727,0.157894736842,2.63636363636,1.52631578947
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_076.txt, 237, 23.7,23.7,11.2857142857,2.1,3.3,2.1,0.52380952381,1.1,1.0,0.5,0.1,0.047619047619,2.8,1.33333333333
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_077.txt, 277, 21.3076923077,19.7857142857,8.14705882353,2.61538461538,3.71428571429,2.42857142857,0.529411764706,1.28571428571,1.07692307692,0.785714285714,0.214285714286,0.0882352941176,3.35714285714,1.38235294118
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_078.txt, 207, 29.5714285714,25.875,23.0,1.28571428571,2.25,1.125,0.111111111111,0.125,1.14285714286,0.125,1.375,1.22222222222,3.75,3.33333333333
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_079.txt, 261, 29.0,29.0,13.7368421053,2.11111111111,3.55555555556,2.11111111111,0.421052631579,0.888888888889,1.0,0.666666666667,0.444444444444,0.210526315789,4.55555555556,2.15789473684
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_080.txt, 339, 22.6,21.1875,16.1428571429,1.4,2.0,1.3125,0.238095238095,0.3125,1.06666666667,0.25,0.6875,0.52380952381,3.5,2.66666666667
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_081.txt, 152, 30.4,30.4,15.2,2.0,4.0,2.0,0.5,1.0,1.0,1.0,0.6,0.3,4.4,2.2
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_082.txt, 118, 23.6,19.6666666667,13.1111111111,1.8,1.66666666667,1.5,0.222222222222,0.333333333333,1.2,0.333333333333,0.333333333333,0.222222222222,2.33333333333,1.55555555556
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_083.txt, 152, 19.0,16.8888888889,12.6666666667,1.5,1.88888888889,1.33333333333,0.25,0.333333333333,1.125,0.333333333333,0.333333333333,0.25,2.66666666667,2.0
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_084.txt, 200, 22.2222222222,18.1818181818,11.7647058824,1.88888888889,1.81818181818,1.54545454545,0.352941176471,0.545454545455,1.22222222222,0.727272727273,0.181818181818,0.117647058824,3.09090909091,2.0
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_085.txt, 192, 21.3333333333,21.3333333333,12.0,1.77777777778,2.22222222222,1.77777777778,0.375,0.666666666667,1.0,0.555555555556,1.0,0.5625,3.55555555556,2.0
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_086.txt, 165, 20.625,20.625,20.625,1.0,2.0,1.0,0.125,0.125,1.0,0.125,0.375,0.375,3.375,3.375
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_087.txt, 126, 25.2,21.0,12.6,2.0,1.83333333333,1.66666666667,0.5,0.833333333333,1.2,0.666666666667,1.0,0.6,2.83333333333,1.7
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_088.txt, 149, 37.25,37.25,14.9,2.5,3.25,2.5,0.6,1.5,1.0,1.0,1.5,0.6,6.5,2.6
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_089.txt, 192, 27.4285714286,27.4285714286,12.8,2.14285714286,3.0,2.14285714286,0.533333333333,1.14285714286,1.0,0.714285714286,0.428571428571,0.2,4.85714285714,2.26666666667
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_090.txt, 231, 25.6666666667,25.6666666667,12.1578947368,2.11111111111,3.0,2.11111111111,0.526315789474,1.11111111111,1.0,0.888888888889,0.777777777778,0.368421052632,4.44444444444,2.10526315789
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_091.txt, 138, 19.7142857143,19.7142857143,17.25,1.14285714286,2.14285714286,1.14285714286,0.125,0.142857142857,1.0,0.142857142857,0.857142857143,0.75,3.42857142857,3.0
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_092.txt, 143, 28.6,28.6,20.4285714286,1.4,2.2,1.4,0.285714285714,0.4,1.0,0.2,0.6,0.428571428571,4.8,3.42857142857
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_093.txt, 141, 28.2,28.2,17.625,1.6,2.2,1.6,0.25,0.4,1.0,0.2,1.0,0.625,5.2,3.25
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_094.txt, 200, 28.5714285714,25.0,18.1818181818,1.57142857143,2.0,1.375,0.272727272727,0.375,1.14285714286,0.375,0.5,0.363636363636,4.375,3.18181818182
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_095.txt, 117, 29.25,23.4,16.7142857143,1.75,2.6,1.4,0.428571428571,0.6,1.25,0.4,0.2,0.142857142857,4.4,3.14285714286
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_096.txt, 132, 22.0,22.0,14.6666666667,1.5,1.83333333333,1.5,0.333333333333,0.5,1.0,0.333333333333,0.333333333333,0.222222222222,3.83333333333,2.55555555556
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_097.txt, 138, 34.5,34.5,19.7142857143,1.75,3.5,1.75,0.285714285714,0.5,1.0,0.5,1.25,0.714285714286,5.5,3.14285714286
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_098.txt, 183, 26.1428571429,26.1428571429,16.6363636364,1.57142857143,2.28571428571,1.57142857143,0.363636363636,0.571428571429,1.0,0.428571428571,0.714285714286,0.454545454545,3.85714285714,2.45454545455
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_099.txt, 146, 18.25,16.2222222222,16.2222222222,1.125,1.33333333333,1.0,0.222222222222,0.222222222222,1.125,0.222222222222,0.444444444444,0.444444444444,2.22222222222,2.22222222222
C:\Users\MAC\AppData\Local\Temp\_MEI46~1\sca_parsed_files\abs_100.txt, 79, 19.75,19.75,15.8,1.25,2.0,1.25,0.2,0.25,1.0,0.25,0.75,0.6,3.0,2.4
