TextID,DESPC,DESSC,DESWC,DESPL,DESPLd,DESSL,DESSLd,DESWLsy,DESWLsyd,DESWLlt,DESWLltd,PCNARz,PCNARp,PCSYNz,PCSYNp,PCCNCz,PCCNCp,PCREFz,PCREFp,PCDCz,PCDCp,PCVERBz,PCVERBp,PCCONNz,PCCONNp,PCTEMPz,PCTEMPp,CRFNO1,CRFAO1,CRFSO1,CRFNOa,CRFAOa,CRFSOa,CRFCWO1,CRFCWO1d,CRFCWOa,CRFCWOad,CRFANP1,CRFANPa,LSASS1,LSASS1d,LSASSp,LSASSpd,LSAPP1,LSAPP1d,LSAGN,LSAGNd,LDTTRc,LDTTRa,LDMTLD,LDVOCD,CNCAll,CNCCaus,CNCLogic,CNCADC,CNCTemp,CNCTempx,CNCAdd,CNCPos,CNCNeg,SMCAUSv,SMCAUSvp,SMINTEp,SMCAUSr,SMINTEr,SMCAUSlsa,SMCAUSwn,SMTEMP,SYNLE,SYNNP,SYNMEDpos,SYNMEDwrd,SYNMEDlem,SYNSTRUTa,SYNSTRUTt,DRNP,DRVP,DRAP,DRPP,DRPVAL,DRNEG,DRGERUND,DRINF,WRDNOUN,WRDVERB,WRDADJ,WRDADV,WRDPRO,WRDPRP1s,WRDPRP1p,WRDPRP2,WRDPRP3s,WRDPRP3p,WRDFRQc,WRDFRQa,WRDFRQmc,WRDAOAc,WRDFAMc,WRDCNCc,WRDIMGc,WRDMEAc,WRDPOLc,WRDHYPn,WRDHYPv,WRDHYPnv,RDFRE,RDFKGL,RDL2
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_AI_Short\AI_084.txt,1,6,154,6,0,26.1669998168945,5.03700017929077,2.21399998664856,1.21000003814697,6.64900016784668,3.32299995422363,-2.08899998664856,1.87999999523163,-0.680999994277954,24.8299999237061,1.44400000572205,92.5100021362305,0.519999980926514,69.5,-0.316000014543533,37.8300018310547,-3.96799993515015,0,-1.88900005817413,2.94000005722046,1.30799996852875,90.3199996948242,1,1,1,0.800000011920929,0.800000011920929,1,0.149000003933907,0.0560000017285347,0.150999993085861,0.0769999995827675,0,0.0670000016689301,0.488000005483627,0.0520000010728836,0.462000012397766,0.061999998986721,0,0,0.345999985933304,0.171000003814697,0.800000011920929,0.681999981403351,111.182998657227,112.59400177002,84.4160003662109,25.9740009307861,25.9740009307861,6.49399995803833,12.9870004653931,12.9870004653931,51.9480018615723,84.4160003662109,6.49399995803833,32.4679985046387,32.4679985046387,19.4810009002686,0,1,0.0260000005364418,0.456999987363815,1,2.66700005531311,1.08299994468689,0.501999974250793,0.874000012874603,0.857999980449677,0.0740000009536743,0.101999998092651,415.584014892578,142.856994628906,0,123.376998901367,0,0,32.4679985046387,6.49399995803833,357.143005371094,116.884002685547,214.285995483398,6.49399995803833,12.9870004653931,0,0,0,0,6.49399995803833,1.50499999523163,2.34899997711182,0,375.899993896484,511.8330078125,397.759002685547,439.399993896484,454.299987792969,2.6800000667572,7.10500001907349,2.58699989318848,2.6340000629425,0,20.5450000762939,0.702000021934509
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_AI_Short\AI_090.txt,1,6,149,6,0,25.5,4.18300008773804,2.14800000190735,1.23800003528595,6.44999980926514,3.44700002670288,-2.31599998474121,1.03999996185303,-0.108000002801418,46.0200004577637,-0.305999994277954,38.2099990844727,-1.77900004386902,3.83999991416931,0.699999988079071,75.4899978637695,-2.16199994087219,1.53999996185303,-2.18700003623962,1.46000003814697,1.83800005912781,96.6399993896484,0.200000002980232,0.200000002980232,0.600000023841858,0.266999989748001,0.266999989748001,0.532999992370605,0.0570000000298023,0.0659999996423721,0.0599999986588955,0.061999998986721,0,0,0.314999997615814,0.104999996721745,0.33899998664856,0.116999998688698,0,0,0.289000004529953,0.163000002503395,0.899999976158142,0.705999970436096,94.6920013427734,125.678001403809,120.805000305176,33.556999206543,26.8460006713867,0,26.8460006713867,20.1340007781982,60.4029998779297,120.805000305176,0,26.8460006713867,33.556999206543,20.1340007781982,0.200000002980232,1.25,0.0359999984502792,0.465000003576279,1,3,1.05299997329712,0.497999995946884,0.898000001907349,0.875,0.0509999990463257,0.0670000016689301,342.282012939453,214.764999389648,13.4230003356934,127.516998291016,13.4230003356934,0,26.8460006713867,33.556999206543,295.302001953125,120.805999755859,201.341995239258,13.4230003356934,0,0,0,0,0,0,1.57400000095367,2.48399996757507,0,412.385009765625,540.68798828125,362.566986083984,395.31298828125,412.93798828125,3.3659999370575,6.53999996185303,2.05399990081787,2.16599988937378,0,19.4409999847412,-3.98300004005432
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_AI_Short\AI_086.txt,1,6,134,6,0,23.5,8.38500022888184,2.29099988937378,1.22500002384186,7.10400009155273,3.58800005912781,-2.04999995231628,2.01999998092651,-0.377999991178513,35.5699996948242,1.12100005149841,86.8600006103516,-0.986000001430511,16.3500003814697,-0.273999989032745,39.3600006103516,-2.76099991798401,0.28999999165535,-0.822000026702881,20.6100006103516,1.057000041008,85.3099975585938,0.400000005960464,0.800000011920929,0.800000011920929,0.333000004291534,0.532999992370605,0.732999980449677,0.0419999994337559,0.0649999976158142,0.0570000000298023,0.0540000014007092,0,0,0.375,0.129999995231628,0.389999985694885,0.125,0,0,0.319999992847443,0.170000001788139,0.884999990463257,0.72299998998642,141,121.871002197266,67.1640014648438,29.8509998321533,22.3880004882813,0,0,22.3880004882813,44.7760009765625,74.6269989013672,0,22.3880004882813,22.3880004882813,29.8509998321533,0,0.800000011920929,0.0430000014603138,0.529999971389771,1,3.83299994468689,0.954999983310699,0.528999984264374,0.906000018119812,0.876999974250793,0.112000003457069,0.112999998033047,462.68701171875,179.10400390625,0,134.328002929688,0,0,44.7760009765625,7.46299982070923,417.911010742188,164.179992675781,126.865997314453,0,0,0,0,0,0,0,1.61899995803833,2.48300004005432,0,439.522003173828,562.656982421875,379.419006347656,425.588012695313,482.600006103516,2.78999996185303,6.74200010299683,3.02800011634827,3.12700009346008,0,20.1539993286133,-0.0219999998807907
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_AI_Short\AI_092.txt,1,8,158,8,0,20.25,5.84899997711182,2.36100006103516,1.37899994850159,6.95599985122681,3.71000003814697,-2.65000009536743,0.400000005960464,0.435999989509583,66.6399993896484,0.448000013828278,67,-2.30200004577637,1.07000005245209,0.517000019550323,69.5,-3.47699999809265,0.0299999993294477,-3.65799999237061,0,1.48300004005432,93.0599975585938,0.28600001335144,0.28600001335144,0.428999990224838,0.39300000667572,0.39300000667572,0.5,0.0350000001490116,0.0659999996423721,0.0549999997019768,0.0659999996423721,0.14300000667572,0.0359999984502792,0.223000004887581,0.11599999666214,0.26800000667572,0.101999998092651,0,0,0.282999992370605,0.126000002026558,0.892000019550323,0.753000020980835,183.707992553711,146.218002319336,126.582000732422,25.3159999847412,31.6459999084473,0,18.9869995117188,25.3159999847412,82.2779998779297,120.252998352051,0,31.6459999084473,31.6459999084473,18.9869995117188,0,1,0.0309999994933605,0.42399999499321,1,6.125,1.2610000371933,0.584999978542328,0.926999986171722,0.921000003814697,0.104999996721745,0.112000003457069,405.06298828125,164.557006835938,12.6579999923706,101.265998840332,6.3289999961853,0,37.9749984741211,6.3289999961853,443.036987304688,113.924003601074,126.582000732422,6.3289999961853,12.6579999923706,0,0,0,0,0,1.49800002574921,2.38800001144409,0,424.631988525391,540,398.399993896484,412.6669921875,398.928985595703,2.92799997329712,6.14900016784668,2.23300004005432,2.65000009536743,0,19.9720001220703,-3.50200009346008
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_AI_Short\AI_079.txt,1,6,155,6,0,26,2.19099998474121,2.29699993133545,1.28999996185303,6.54199981689453,3.54399991035461,-2.22399997711182,1.32000005245209,-0.465000003576279,32.2799987792969,-0.11599999666214,45.6199989318848,-1.0110000371933,15.6199998855591,0.238999992609024,59.0999984741211,-2.49200010299683,0.639999985694885,-3.03800010681152,0.119999997317791,-0.342000007629395,36.689998626709,0.400000005960464,0.400000005960464,0.400000005960464,0.532999992370605,0.666999995708466,0.666999995708466,0.0399999991059303,0.0390000008046627,0.0700000002980232,0.063000001013279,0.200000002980232,0.0670000016689301,0.42399999499321,0.0719999969005585,0.426999986171722,0.0599999986588955,0,0,0.324999988079071,0.168999999761581,0.869000017642975,0.691999971866608,131.315994262695,96.4810028076172,109.677001953125,32.257999420166,32.257999420166,12.9029998779297,19.3549995422363,12.9029998779297,70.9680023193359,103.225997924805,12.9029998779297,25.8059997558594,38.7099990844727,19.3549995422363,0.400000005960464,0.75,0.0430000014603138,0.566999971866608,0.800000011920929,4.66699981689453,0.955999970436096,0.546999990940094,0.890999972820282,0.890999972820282,0.115000002086163,0.0850000008940697,451.613006591797,103.225997924805,6.4520001411438,167.742004394531,6.4520001411438,0,25.8059997558594,0,354.838989257813,77.4199981689453,161.291000366211,25.806999206543,6.4520001411438,0,0,0,0,0,1.66299998760223,2.64800000190735,0,445.889007568359,532.111022949219,346.31298828125,376.055999755859,449.867004394531,2.67600011825562,7.29699993133545,2.7720000743866,2.57599997520447,0,21.5890007019043,1.03299999237061
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_AI_Short\AI_045.txt,1,6,142,6,0,24.3330001831055,3.4449999332428,2.2039999961853,1.23500001430511,6.50699996948242,3.32399988174438,-1.91600000858307,2.80999994277954,-0.151999995112419,44.0400009155273,1.35899996757507,91.1500015258789,0.212999999523163,58.3199996948242,-0.200000002980232,42.0699996948242,-2.60199999809265,0.469999998807907,-0.823000013828278,20.6100006103516,-0.783999979496002,21.7700004577637,0.600000023841858,0.800000011920929,1,0.666999995708466,0.800000011920929,0.933000028133392,0.0649999976158142,0.0450000017881393,0.0989999994635582,0.0810000002384186,0,0,0.45100000500679,0.0970000028610229,0.481000006198883,0.112000003457069,0,0,0.363000005483627,0.187000006437302,0.842000007629395,0.657999992370605,100.279998779297,86.0630035400391,70.4229965209961,35.2109985351563,28.1690006256104,0,0,28.1690006256104,42.2540016174316,77.4649963378906,0,28.1690006256104,28.1690006256104,42.2540016174316,0,0.71399998664856,0.0469999983906746,0.657999992370605,0.800000011920929,3.33299994468689,1.35899996757507,0.554000020027161,0.898999989032745,0.88400000333786,0.141000002622604,0.112000003457069,387.324005126953,147.886993408203,14.085000038147,112.676002502441,0,0,56.3380012512207,14.085000038147,373.239013671875,126.761001586914,140.845993041992,14.085000038147,0,0,0,0,0,0,1.69099998474121,2.5789999961853,0,398.477996826172,553.614990234375,409.713989257813,420.263000488281,470.213989257813,3.54999995231628,6.75400018692017,2.73300004005432,2.73300004005432,0,19.6469993591309,4.56300020217896
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_AI_Short\AI_051.txt,1,6,145,6,0,25.1669998168945,7.6269998550415,2.15199995040894,1.33000004291534,6.48999977111816,3.78099989891052,-2.01500010490417,2.22000002861023,-0.344999998807907,36.689998626709,0.570999979972839,71.5699996948242,-1.73000001907349,4.17999982833862,0.122000001370907,54.7799987792969,-2.33299994468689,0.990000009536743,-1.74199998378754,4.09000015258789,1.55400002002716,93.9400024414063,0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,0.467000007629395,0.0270000007003546,0.0379999987781048,0.028999999165535,0.0379999987781048,0,0,0.368000000715256,0.0599999986588955,0.326999992132187,0.0920000001788139,0,0,0.287999987602234,0.148000001907349,0.935999989509583,0.741999983787537,163.699005126953,117.685997009277,89.6549987792969,27.5860004425049,27.5860004425049,0,6.89699983596802,13.7930002212524,55.1720008850098,89.6549987792969,0,41.3790016174316,48.2760009765625,6.89699983596802,0.14300000667572,1.5,0.0230000000447035,0.497999995946884,1,1.66700005531311,1.11899995803833,0.560999989509583,0.888000011444092,0.888000011444092,0.0879999995231628,0.103000000119209,406.897003173828,165.516998291016,20.6900005340576,144.828002929688,6.89699983596802,0,34.4830017089844,20.6900005340576,351.723999023438,137.930999755859,131.033996582031,20.6900005340576,13.7930002212524,0,6.89699983596802,0,0,6.89699983596802,1.70000004768372,2.65700006484985,0,427.6669921875,539.676025390625,388.033996582031,402.545013427734,454.230987548828,3.16000008583069,6.76700019836426,2.36400008201599,2.5460000038147,0.24600000679493,19.2290000915527,-0.483000010251999
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_AI_Short\AI_119.txt,1,7,138,7,0,19.7140007019043,7.13500022888184,2.07200002670288,1.13800001144409,6.15899991989136,3.09999990463257,-1.57799994945526,5.82000017166138,0.861999988555908,80.5100021362305,-0.435999989509583,33.3600006103516,-1.02900004386902,15.1499996185303,-0.526000022888184,30.1499996185303,-4.0479998588562,0,-2.51399993896484,0.600000023841858,-1.96899998188019,2.5,0.333000004291534,0.5,0.5,0.523999989032745,0.619000017642975,0.666999995708466,0.0710000023245811,0.0610000006854534,0.0879999995231628,0.101000003516674,0.166999995708466,0.0480000004172325,0.300000011920929,0.0520000010728836,0.314000010490417,0.129999995231628,0,0,0.298000007867813,0.156000003218651,0.801999986171722,0.73199999332428,144.117004394531,138.680999755859,79.7099990844727,14.4930000305176,28.9860000610352,7.24599981307983,14.4930000305176,7.24599981307983,57.9710006713867,79.7099990844727,7.24599981307983,28.9860000610352,36.2319984436035,36.2319984436035,0.200000002980232,0.166999995708466,0.0299999993294477,0.416000008583069,0.666999995708466,3.42899990081787,1.25600004196167,0.564999997615814,0.912000000476837,0.912000000476837,0.128000006079674,0.11599999666214,369.565002441406,152.17399597168,7.24599981307983,86.9570007324219,0,7.24599981307983,36.2319984436035,7.24599981307983,355.072998046875,130.434997558594,144.927001953125,50.7249984741211,14.4930000305176,0,14.4930000305176,0,0,0,1.59899997711182,2.27699995040894,0.600000023841858,440.856994628906,557.973022460938,365.794006347656,399.459014892578,408.6669921875,3.01300001144409,6.88299989700317,1.97599995136261,2.47900009155273,11.5340003967285,16.5480003356934,2.02699995040894
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_AI_Short\AI_131.txt,1,5,117,5,0,24.6000003814697,6.54199981689453,2.37599992752075,1.49000000953674,7.11999988555908,3.99000000953674,-2.3529999256134,0.939999997615814,0.090999998152256,53.5900001525879,-0.305999994277954,38.2099990844727,-2.07100009918213,1.91999995708466,0.23199999332428,59.0999984741211,-3.42400002479553,0.0299999993294477,-3.91000008583069,0,0.0879999995231628,53.189998626709,0.5,0.75,0.75,0.400000005960464,0.600000023841858,0.800000011920929,0.028999999165535,0.0350000001490116,0.0270000007003546,0.0350000001490116,0,0,0.211999997496605,0.0640000030398369,0.193000003695488,0.0790000036358833,0,0,0.190999999642372,0.11599999666214,0.952000021934509,0.805000007152557,176.505004882813,150.494003295898,128.205001831055,25.6410007476807,34.1879997253418,0,17.0939998626709,17.0939998626709,85.4700012207031,128.205001831055,0,34.1879997253418,34.1879997253418,25.6410007476807,0,0.75,0.034000001847744,0.330000013113022,0.875,1.39999997615814,1.31400001049042,0.60699999332428,0.908999979496002,0.897000014781952,0.105999998748302,0.129999995231628,410.256011962891,111.111000061035,8.54699993133545,102.564002990723,8.54699993133545,0,17.0939998626709,0,367.52099609375,111.111000061035,213.675003051758,25.6410007476807,8.54699993133545,0,0,0,0,8.54699993133545,1.65400004386902,2.53399991989136,0,435.643005371094,540.885009765625,369.3330078125,378.885009765625,399.856994628906,2.51999998092651,5.3769998550415,1.99600005149841,2.04099988937378,0,21.5729999542236,-0.28099998831749
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_AI_Short\AI_125.txt,1,5,95,5,0,19.3999996185303,3.78200006484985,2.46300005912781,1.38199996948242,7.02099990844727,3.59699988365173,-2.06299996376038,1.97000002861023,-0.538999974727631,29.8099994659424,2.4210000038147,99.2200012207031,-0.0209999997168779,49.2000007629395,-0.100000001490116,46.0200004577637,-3.33299994468689,0.0399999991059303,-1.61099994182587,5.36999988555908,0.633000016212463,73.5699996948242,1,1,1,0.899999976158142,1,1,0.104000002145767,0.0469999983906746,0.0829999968409538,0.0430000014603138,0,0,0.25900000333786,0.0769999995827675,0.264999985694885,0.0920000001788139,0,0,0.229000002145767,0.138999998569489,0.897000014781952,0.834999978542328,164.656997680664,0,94.7369995117188,21.05299949646,21.05299949646,0,21.05299949646,10.5260000228882,52.6319999694824,94.7369995117188,0,42.1049995422363,42.1049995422363,31.5790004730225,0,0.5,0.0270000007003546,0.308999985456467,1,3.40000009536743,1.07099997997284,0.583999991416931,0.933000028133392,0.906000018119812,0.109999999403954,0.0979999974370003,378.946990966797,210.526000976563,10.5260000228882,105.263000488281,10.5260000228882,0,52.6319999694824,21.05299949646,389.473999023438,126.31600189209,147.36799621582,10.5260000228882,0,0,0,0,0,0,1.61600005626678,2.3659999370575,0,453.182006835938,539.455017089844,432.56298828125,432.773010253906,503,3.02800011634827,7.62099981307983,1.96700000762939,2.9760000705719,0,20.882999420166,3.03800010681152
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_AI_Short\AI_124.txt,1,5,87,5,0,17.6000003814697,4.15899991989136,2.21799993515015,1.25199997425079,6.90799999237061,3.37400007247925,-2.42899990081787,0.75,1.08299994468689,85.9899978637695,0.146999999880791,55.5699996948242,-0.513999998569489,30.5,-2.67400002479553,0.379999995231628,-4.59600019454956,0,-3.86299991607666,0,-0.814999997615814,20.8999996185303,0.5,0.5,0.5,0.400000005960464,0.400000005960464,0.699999988079071,0.0930000022053719,0.068000003695488,0.0599999986588955,0.0579999983310699,0,0,0.44200000166893,0.0860000029206276,0.38400000333786,0.123999997973442,0,0,0.305000007152557,0.172999992966652,0.938000023365021,0.773000001907349,108.416000366211,0,80.4599990844727,0,0,11.4940004348755,0,0,80.4599990844727,80.4599990844727,0,34.4830017089844,34.4830017089844,45.9770011901855,0,0,0.0320000015199184,0.217999994754791,0.75,2.59999990463257,0.768999993801117,0.559000015258789,0.890999972820282,0.879000008106232,0.152999997138977,0.133000001311302,448.276000976563,149.425003051758,0,137.930999755859,0,0,11.4940004348755,22.9890003204346,425.286987304688,137.932006835938,160.919006347656,0,0,0,0,0,0,0,1.41499996185303,2.24200010299683,0,455,519.9169921875,388.600006103516,411.364013671875,417.3330078125,2.72699999809265,6.53700017929077,2.625,2.78800010681152,1.53100001811981,17.3680000305176,0.61599999666214
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_AI_Short\AI_130.txt,1,5,109,5,0,22.7999992370605,8.92700004577637,2.07299995422363,1.22300004959106,6.32999992370605,3.72399997711182,-2.54200005531311,0.550000011920929,0.171000003814697,56.75,-0.194999992847443,42.4700012207031,-2.05299997329712,2.01999998092651,-2.11700010299683,1.74000000953674,-2.72000002861023,0.330000013113022,-0.0540000014007092,48.0099983215332,-1.12300002574921,13.1400003433228,0.25,0.25,0.25,0.300000011920929,0.300000011920929,0.300000011920929,0.0270000007003546,0.0540000014007092,0.0640000030398369,0.0979999974370003,0,0,0.204999998211861,0.0710000023245811,0.256999999284744,0.119000002741814,0,0,0.225999996066093,0.159999996423721,0.859000027179718,0.772000014781952,139.957000732422,141.684005737305,27.5230007171631,9.17399978637695,0,0,0,9.17399978637695,27.5230007171631,36.6969985961914,0,36.6969985961914,45.8720016479492,18.3490009307861,0.200000002980232,0,0.0140000004321337,0.462000012397766,0.75,4,1.45200002193451,0.505999982357025,0.897000014781952,0.888000011444092,0.125,0.129999995231628,403.670013427734,110.092002868652,18.3490009307861,110.092002868652,0,0,27.5230007171631,9.17399978637695,431.192993164063,110.091003417969,146.789001464844,18.3490009307861,0,0,9.17399978637695,0,0,0,1.56400001049042,2.33800005912781,0,410.411987304688,543.786010742188,377.160003662109,393.462005615234,434.100006103516,2.85999989509583,6.55900001525879,2.21600008010864,2.78600001335144,9.33199977874756,17.3729991912842,-1.23000001907349
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_AI_Short\AI_118.txt,1,6,149,6,0,26,4.19500017166138,2.20099997520447,1.19099998474121,6.77199983596802,3.19400000572205,-1.82099997997284,3.44000005722046,-0.407000005245209,34.4599990844727,-0.149000003933907,44.0400009155273,-0.0930000022053719,46.4099998474121,-1.7389999628067,4.09000015258789,-2.8510000705719,0.219999998807907,-2.15000009536743,1.58000004291534,-0.568000018596649,28.7700004577637,0.200000002980232,1,1,0.600000023841858,0.933000028133392,0.933000028133392,0.0820000022649765,0.0659999996423721,0.13400000333786,0.104999996721745,0,0,0.324999988079071,0.128000006079674,0.321999996900558,0.0900000035762787,0,0,0.282999992370605,0.146999999880791,0.708999991416931,0.640999972820282,111.681999206543,100.491996765137,60.4029998779297,13.4230003356934,13.4230003356934,13.4230003356934,0,6.71099996566772,46.9799995422363,53.6910018920898,6.71099996566772,20.1340007781982,20.1340007781982,33.556999206543,0,0.333000004291534,0.0810000002384186,0.602999985218048,0.800000011920929,2.83299994468689,1.16700005531311,0.570999979972839,0.925000011920929,0.889999985694885,0.0759999975562096,0.0920000001788139,328.859008789063,161.074005126953,20.1340007781982,93.9599990844727,6.71099996566772,0,40.2680015563965,0,362.415985107422,134.227996826172,221.477005004883,40.2680015563965,6.71099996566772,0,6.71099996566772,0,0,0,1.71099996566772,2.24399995803833,0,403.5419921875,549.0830078125,375.837005615234,413.1669921875,411.894989013672,3.20700001716614,6.56400012969971,2.41899991035461,2.74600005149841,0,20.0669994354248,1.91199994087219
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_AI_Short\AI_050.txt,1,6,153,6,0,26.1669998168945,5.03700017929077,2.37299990653992,1.432000041008,6.79699993133545,3.6949999332428,-2.27300000190735,1.1599999666214,-0.578999996185303,28.1000003814697,0.224000006914139,58.7099990844727,-1.29299998283386,9.85000038146973,-0.314999997615814,37.8300018310547,-2.43499994277954,0.75,-1.39499998092651,8.22999954223633,1.34300005435944,90.9899978637695,0.200000002980232,0.400000005960464,0.600000023841858,0.467000007629395,0.532999992370605,0.800000011920929,0.0829999968409538,0.0419999994337559,0.105999998748302,0.0769999995827675,0,0,0.337999999523163,0.0689999982714653,0.375,0.118000000715256,0,0,0.303999990224838,0.172999992966652,0.852999985218048,0.720000028610229,157,131.108993530273,65.359001159668,32.6800003051758,19.6079998016357,6.53599977493286,0,13.0719995498657,45.7519989013672,71.8949966430664,6.53599977493286,19.6079998016357,19.6079998016357,13.0719995498657,0,1.66700005531311,0.0219999998807907,0.481000006198883,1,5.5,0.939999997615814,0.533999979496002,0.901000022888184,0.88400000333786,0.149000003933907,0.133000001311302,457.515991210938,117.647003173828,6.53599977493286,143.791000366211,0,0,52.2879981994629,0,359.477996826172,111.111999511719,196.078002929688,19.6079998016357,0,0,0,0,0,0,1.65499997138977,2.42799997329712,0,435,547.864990234375,374.657012939453,404.278015136719,455.736999511719,3.71799993515015,7.14599990844727,2.1470000743866,2.60800004005432,0,22.3560009002686,5.19799995422363
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_AI_Short\AI_044.txt,1,5,146,5,0,29.3999996185303,6.80399990081787,2.15100002288818,1.3860000371933,6.26000022888184,3.61199998855591,-2.30100011825562,1.07000005245209,-0.531000018119812,29.8099994659424,0.0219999998807907,50.7999992370605,-1.34800004959106,9.01000022888184,0.504000008106232,69.1500015258789,-2.12899994850159,1.6599999666214,-2.53500008583069,0.569999992847443,1.42400002479553,92.2200012207031,0.5,0.5,1,0.600000023841858,0.600000023841858,0.899999976158142,0.046000000089407,0.0659999996423721,0.0599999986588955,0.0570000000298023,0.25,0.100000001490116,0.42399999499321,0.0729999989271164,0.405000001192093,0.0860000029206276,0,0,0.307000011205673,0.172999992966652,0.897000014781952,0.735000014305115,155.141998291016,119.553001403809,116.438003540039,20.5480003356934,27.3969993591309,0,41.0960006713867,6.84899997711182,68.4929962158203,123.28800201416,0,20.5480003356934,20.5480003356934,13.6990003585815,0,1,0.0270000007003546,0.616999983787537,1,4.19999980926514,1.22000002861023,0.551999986171722,0.921000003814697,0.912999987602234,0.164000004529953,0.130999997258186,424.657989501953,116.438003540039,20.5480003356934,116.438003540039,6.84899997711182,0,27.3969993591309,6.84899997711182,342.466003417969,89.0410003662109,191.781005859375,41.0960006713867,6.84899997711182,0,0,0,0,0,1.62999999523163,2.48900008201599,0.600000023841858,445.299987792969,542.619018554688,369.026000976563,384.261993408203,414.049987792969,3.43799996376038,6.86199998855591,2.35800004005432,2.42600011825562,0,21.1800003051758,3.62700009346008
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_AI_Short\AI_078.txt,1,6,158,6,0,26.6669998168945,6.53200006484985,2.11400008201599,1.22599995136261,6.19600009918213,3.31299996376038,-1.5349999666214,6.30000019073486,-0.96399998664856,16.8500003814697,1.77799999713898,96.1600036621094,0.430000007152557,66.6399993896484,-0.0979999974370003,46.4099998474121,-2.12599992752075,1.70000004768372,-2.28900003433228,1.12999999523163,1.1360000371933,87.0800018310547,0.800000011920929,0.800000011920929,0.800000011920929,0.600000023841858,0.800000011920929,0.800000011920929,0.119000002741814,0.0540000014007092,0.0939999967813492,0.0659999996423721,0,0,0.456000000238419,0.0820000022649765,0.419999986886978,0.0860000029206276,0,0,0.330000013113022,0.168999999761581,0.860000014305115,0.656000018119812,87.0960006713867,83.0950012207031,94.9369964599609,31.6459999084473,25.3159999847412,0,6.3289999961853,18.9869995117188,63.2910003662109,94.9369964599609,0,12.6579999923706,12.6579999923706,25.3159999847412,0,1,0.0209999997168779,0.467000007629395,1,3.16700005531311,1.02199995517731,0.512000024318695,0.870999991893768,0.865000009536743,0.0719999969005585,0.0869999974966049,424.050994873047,177.214996337891,0,158.227996826172,6.3289999961853,0,37.9749984741211,12.6579999923706,360.759002685547,120.252998352051,120.252998352051,6.3289999961853,0,0,0,0,0,0,1.78100001811981,2.67499995231628,0,412.139007568359,563.620971679688,412.274993896484,428.929992675781,465.303985595703,3.42000007629395,6.89799976348877,2.37299990653992,2.67799997329712,1.26300001144409,19.625,5.14599990844727
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_AI_Short\AI_093.txt,1,8,161,8,0,20.75,4.86199998855591,2.23000001907349,1.17900002002716,6.64599990844727,3.01699995994568,-2.07699990272522,1.91999995708466,0.273999989032745,60.6399993896484,-0.477999985218048,31.9200000762939,-1.17700004577637,12.1000003814697,0.430999994277954,66.6399993896484,-4.14499998092651,0,-2.43700003623962,0.75,1.30599999427795,90.3199996948242,0.570999979972839,0.570999979972839,0.71399998664856,0.570999979972839,0.64300000667572,0.75,0.0560000017285347,0.0659999996423721,0.0640000030398369,0.0649999976158142,0.28600001335144,0.0710000023245811,0.395999997854233,0.120999999344349,0.358999997377396,0.105999998748302,0,0,0.333999991416931,0.144999995827675,0.842000007629395,0.735000014305115,175.356002807617,148.912994384766,99.3789978027344,24.8449993133545,31.0559997558594,6.21099996566772,18.6340007781982,12.4219999313354,62.1119995117188,99.3789978027344,6.21099996566772,37.2669982910156,49.6889991760254,24.8449993133545,0.28600001335144,0.400000005960464,0.0240000002086163,0.428000003099442,1,6.125,1.19599997997284,0.537000000476837,0.898000001907349,0.89300000667572,0.104999996721745,0.10700000077486,397.515991210938,161.490997314453,31.0559997558594,80.745002746582,6.21099996566772,0,31.0559997558594,12.4219999313354,416.148986816406,142.858001708984,130.434997558594,43.4780006408691,12.4219999313354,0,0,0,0,0,1.60000002384186,2.27900004386902,0,414.273010253906,541.705993652344,355.325988769531,365.411987304688,401.356994628906,3.32599997520447,6.50799989700317,2.28500008583069,2.73699998855591,0,18.5729999542236,-0.129999995231628
