TextID,CRFNO1,CRFAO1,CRFSO1,CRFCWO1,LSASS1,LSAGN,CNCCaus,CNCLogic,CNCTemp,RDFRE,RDFKGL,RDL2
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_091.txt,0.625,0.75,0.75,0.0879999995231628,0.312000006437302,0.279000014066696,40,34.2859992980957,17.1429996490479,8.67800045013428,16.878999710083,5.67999982833862
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_046.txt,0.666999995708466,0.833000004291534,0.833000004291534,0.196999996900558,0.470999985933304,0.352999985218048,14.706000328064,14.706000328064,9.80399990081787,0,22.8449993133545,6.80800008773804
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_052.txt,0.400000005960464,0.600000023841858,0.800000011920929,0.0489999987185001,0.312000006437302,0.275999993085861,16.128999710083,16.128999710083,5.37599992752075,0,21.492000579834,0.245000004768372
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_132.txt,0.5,0.600000023841858,0.800000011920929,0.175999999046326,0.337999999523163,0.384999990463257,16.4610004425049,24.6909999847412,12.3459997177124,29.8479995727539,14.5839996337891,14.293999671936
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_126.txt,0.71399998664856,0.85699999332428,0.85699999332428,0.208000004291534,0.444999992847443,0.363999992609024,29.7029991149902,24.7520008087158,9.90100002288818,1.93900001049042,19.261999130249,10.6949996948242
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_118.txt,0.333000004291534,0.555999994277954,0.666999995708466,0.104999996721745,0.284999996423721,0.328999996185303,34.826000213623,19.8999996185303,0,31.1079998016357,13.9139995574951,5.94500017166138
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_130.txt,0.25,0.625,0.75,0.0890000015497208,0.254999995231628,0.298000007867813,0,11.298999786377,11.298999786377,30.617000579834,13.875,3.53200006484985
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_124.txt,0.666999995708466,0.666999995708466,0.666999995708466,0.0659999996423721,0.266000002622604,0.252999991178513,27.4729995727539,16.4839992523193,16.4839992523193,30.2800006866455,15.4949998855591,3.98300004005432
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_078.txt,0.428999990224838,0.71399998664856,1,0.112999998033047,0.352999985218048,0.291999995708466,50.2509994506836,30.1509990692139,25.1259994506836,30.6599998474121,15.1619997024536,8.62399959564209
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_044.txt,0.5,0.666999995708466,0.833000004291534,0.0799999982118607,0.222000002861023,0.284999996423721,25.9069995880127,10.3629999160767,10.3629999160767,36.3839988708496,15.0340003967285,6.18100023269653
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_050.txt,0.600000023841858,0.600000023841858,0.600000023841858,0.090999998152256,0.340999990701675,0.280000001192093,19.1079998016357,0,12.7390003204346,15.8979997634888,17.5429992675781,7.16699981689453
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_087.txt,0.75,1,1,0.210999995470047,0.442999988794327,0.32600000500679,16.9489994049072,45.1980018615723,22.5990009307861,24.6310005187988,18.6180000305176,10.335000038147
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_093.txt,0.428999990224838,0.71399998664856,0.71399998664856,0.101999998092651,0.33500000834465,0.347000002861023,23.6690006256104,23.6690006256104,23.6690006256104,24.2299995422363,15.1280002593994,3.0239999294281
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_092.txt,0.71399998664856,0.71399998664856,0.85699999332428,0.153999999165535,0.391999989748001,0.36599999666214,35.1759986877441,30.1509990692139,20.1009998321533,8.1569995880127,18.3010005950928,9.27799987792969
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_086.txt,0.75,0.75,1,0.140000000596046,0.391999989748001,0.28600001335144,25.2530002593994,40.4039993286133,10.1009998321533,5.1399998664856,22.3799991607666,1.82099997997284
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_051.txt,0.555999994277954,0.555999994277954,0.777999997138977,0.0719999969005585,0.272000014781952,0.28099998831749,34.4830017089844,34.4830017089844,14.7779998779297,14.4930000305176,16.2810001373291,2.53999996185303
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_045.txt,0.800000011920929,1,1,0.0710000023245811,0.30799999833107,0.305999994277954,19.7369995117188,32.8950004577637,13.1579999923706,8.02999973297119,18.4330005645752,4.15000009536743
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_079.txt,0.625,0.625,0.75,0.0740000009536743,0.381999999284744,0.328999996185303,30.3029995,35.3540000915527,20.2019996643066,14.8819999694824,16.6490001678467,5.81199979782104
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_125.txt,1,1,1,0.168999999761581,0.347000002861023,0.314999997615814,28.3689994812012,35.4609985351563,14.1840000152588,9.55300045013428,17.7649993896484,13.5369997024536
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_131.txt,0.400000005960464,0.5,0.699999988079071,0.0560000017285347,0.261000007390976,0.333999991416931,24.3059997558594,34.7220001220703,27.7779998779297,38.0480003356934,14.4569997787476,4.01800012588501
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_119.txt,0.625,0.625,0.75,0.0820000022649765,0.328999996185303,0.352999985218048,27.3220005,43.7159996032715,16.3929996490479,16.5739994049072,15.9989995956421,2.55200004577637
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_142.txt,0.625,0.625,0.625,0.138999998569489,0.28099998831749,0.333000004291534,34.9339981079102,26.201000213623,13.1000003814697,35.0740013122559,14.6879997253418,13.1520004272461
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_022.txt,1,1,1,0.0989999994635582,0.24099999666214,0.204999998211861,25.4780006408691,25.4780006408691,19.1079998016357,5.32600021362305,22.2670001983643,6.375
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_036.txt,0.875,1,1,0.156000003218651,0.221000000834465,0.310999989509583,20.2019996643066,15.1520004272461,5.05100011825562,29.4330005645752,14.6190004348755,11.5179996490479
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_037.txt,1,1,1,0.215000003576279,0.398000001907349,0.32600000500679,18.8680000305176,14.1510000228882,28.3020000457764,23.6459999084473,17.4850006103516,11.5139999389648
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_023.txt,0.600000023841858,0.800000011920929,1,0.101999998092651,0.305999994277954,0.300000011920929,24.5400009155273,42.9449996948242,24.5400009155273,16.8290004730225,17.6609992980957,3.57299995422363
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_143.txt,0.444000005722046,0.444000005722046,0.444000005722046,0.0799999982118607,0.219999998807907,0.256999999284744,47.9039993286133,29.9400005340576,0,18.1469993591309,14.8769998550415,6.26399993896484
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_141.txt,0.85699999332428,0.85699999332428,0.85699999332428,0.263999998569489,0.46399998664856,0.375999987125397,11.1730003356934,16.7600002288818,22.3460006713867,0,21.0900001525879,9.64799976348877
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_035.txt,0.625,0.75,0.75,0.109999999403954,0.301999986171722,0.307000011205673,10.1520004272461,20.3050003051758,15.2279996871948,12.3719997406006,16.9720001220703,10.918999671936
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_021.txt,0.5,0.5,1,0.0579999983310699,0.416000008583069,0.287999987602234,5.58699989318848,11.1730003356934,11.1730003356934,0,22.8920001983643,0.538999974727631
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_009.txt,1,1,1,0.133000001311302,0.377999991178513,0.282000005245209,29.761999130249,29.761999130249,11.9049997329712,4.03900003433228,21.0429992675781,6.05499982833862
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_008.txt,0.5,0.5,0.666999995708466,0.0890000015497208,0.243000000715256,0.291000008583069,0,10.9289999008179,16.3929996490479,12.4530000686646,18.0170001983643,1.52999997138977
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_020.txt,0,0,0.5,0.0219999998807907,0.289000004529953,0.185000002384186,24.5900001525879,24.5900001525879,32.7869987487793,0,26.1000003814697,0.787999987602234
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_034.txt,0.25,0.875,0.875,0.0560000017285347,0.244000002741814,0.256000012159348,29.8509998321533,29.8509998321533,19.8999996185303,14.121000289917,16.8379993438721,3.8289999961853
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_140.txt,0.85699999332428,0.85699999332428,1,0.136000007390976,0.268999993801117,0.301999986171722,15,20,15,16.4899997711182,17.1700000762939,9.11600017547607
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_144.txt,0.428999990224838,0.428999990224838,0.428999990224838,0.0829999968409538,0.164000004529953,0.250999987125397,43.7159996032715,49.1800003051758,5.46400022506714,18.5620002746582,16.3530006408691,7.59100008010864
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_150.txt,1,1,1,0.228000000119209,0.488999992609024,0.344999998807907,7.19399976730347,0,0,0,20.5510005950928,11.8680000305176
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_018.txt,0.166999995708466,0.333000004291534,0.833000004291534,0.0410000011324883,0.303000003099442,0.312999993562698,34.4830017089844,28.7360000610352,28.7360000610352,0,19.7339992523193,0.961000025272369
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_030.txt,1,1,1,0.270999997854233,0.462999999523163,0.347000002861023,12.5790004730225,18.8680000305176,44.0250015258789,0,25.3090000152588,7.93400001525879
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_024.txt,0.570999979972839,0.71399998664856,0.71399998664856,0.133000001311302,0.275999993085861,0.27700001001358,7.57600021362305,15.1520004272461,15.1520004272461,29.1779995,13.2889995574951,11.8030004501343
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_025.txt,1,1,1,0.174999997019768,0.300999999046326,0.256000012159348,36.1450004577637,48.193000793457,12.0480003356934,7.48999977111816,20.4619998931885,12.9079999923706
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_031.txt,1,1,1,0.291000008583069,0.600000023841858,0.363000005483627,7.14300012588501,7.14300012588501,14.28600025,14.8000001907349,19.8899993896484,11.7229995727539
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_019.txt,1,1,1,0.226999998092651,0.38400000333786,0.319999992847443,16.5750007629395,11.0500001907349,0,14.1820001602173,17.7049999237061,12.4099998474121
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_145.txt,0.5,0.5,0.75,0.13400000333786,0.23199999332428,0.228000000119209,20.2019996643066,30.3029995,10.1009998321533,8.14700031280518,17.0419998168945,8.81400012969971
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_147.txt,0.75,0.875,0.875,0.108000002801418,0.342999994754791,0.316000014543533,24.7520008087158,4.94999980926514,0,26.6140003204346,15.1230001449585,6.70699977874756
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_027.txt,1,1,1,0.103000000119209,0.389999985694885,0.303000003099442,10.6949996948242,5.34800004959106,48.1279983520508,3.31200003623962,22.0890007019043,0.91100001335144
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_033.txt,1,1,1,0.331999987363815,0.488000005483627,0.337000012397766,52.6319999694824,29.2399997711182,0,9.85900020599365,20.3799991607666,18.6490001678467
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_032.txt,0.625,0.625,0.875,0.114000000059605,0.342999994754791,0.326999992132187,29.4120006561279,23.5289993286133,23.5289993286133,7.54899978637695,16.8990001678467,7.37599992752075
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_026.txt,0.75,0.75,0.75,0.108999997377396,0.177000001072884,0.172000005841255,13.0719995498657,13.0719995498657,13.0719995498657,16.5590000152588,18.5520000457764,7.2979998588562
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_146.txt,0.5,0.5,0.5,0.0850000008940697,0.256000012159348,0.270000010728836,24.7520008087158,24.7520008087158,9.90100002288818,22.1350002288818,17.3409996032715,9.17500019073486
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_003.txt,0.833000004291534,0.833000004291534,0.833000004291534,0.159999996423721,0.416000008583069,0.324000000953674,21.9780006408691,32.9669990539551,21.9780006408691,11.6680002212524,18.0909996032715,6.83699989318848
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_017.txt,0.400000005960464,0.600000023841858,0.400000005960464,0.0570000000298023,0.133000001311302,0.187000006437302,47.1699981689453,37.7360000610352,9.43400001525879,16.488000869751,15.3489999771118,7.63600015640259
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_016.txt,0.400000005960464,0.600000023841858,0.400000005960464,0.104999996721745,0.156000003218651,0.218999996781349,29.5860004425049,17.7509994506836,0,9.55300045013428,18.923999786377,4.88199996948242
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_002.txt,0.333000004291534,0.333000004291534,0.666999995708466,0.028999999165535,0.261999994516373,0.24600000679493,42.3730010986328,33.8979988098145,16.9489994049072,6.25400018692017,19.7159996032715,2.92899990081787
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_148.txt,0.375,0.375,0.5,0.0710000023245811,0.277999997138977,0.303999990224838,33.0190010070801,23.5849990844727,18.8680000305176,9.32600021362305,17.8099994659424,7.60799980163574
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_014.txt,0.5,0.666999995708466,0.833000004291534,0.0860000029206276,0.277999997138977,0.273000001907349,11.4940004348755,17.2409992218018,11.4940004348755,25.5179996490479,15.875,1.54799997806549
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_028.txt,0.600000023841858,0.600000023841858,1,0.129999995231628,0.485000014305115,0.375,42.1689987182617,42.1689987182617,6.02400016784668,0,21.0069999694824,4.71700000762939
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_029.txt,1,1,1,0.0839999988675117,0.282000005245209,0.250999987125397,16.7600002288818,27.9330005645752,11.1730003356934,8.79300022125244,19.4440002441406,4.08099985122681
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_001.txt,0.833000004291534,0.833000004291534,0.833000004291534,0.115000002086163,0.342000007629395,0.324999988079071,5.9520001411438,0,11.9049997329712,16.3209991455078,16.9449996948242,5.50400018692017
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_015.txt,0.200000002980232,0.400000005960464,0.600000023841858,0.00999999977648258,0.155000001192093,0.225999996066093,31.4470005,44.0250015258789,50.3139991760254,32.056999206543,15.371000289917,1.92700004577637
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_149.txt,0.75,0.75,0.75,0.128999993205071,0.377000004053116,0.263999998569489,36.5849990844727,24.3899993896484,42.6829986572266,45.6279983520508,15.043999671936,14.2229995727539
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_039.txt,0.833000004291534,0.833000004291534,1,0.172000005841255,0.368000000715256,0.333000004291534,16.9489994049072,33.8979988098145,22.5990009307861,16.7070007324219,17.2110004425049,8.40900039672852
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_011.txt,1,1,1,0.28600001335144,0.537000000476837,0.199000000953674,0,18.6919994354248,9.3459997177124,0,29.2049999237061,10.9230003356934
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_005.txt,0.200000002980232,0.200000002980232,1,0.0970000028610229,0.221000000834465,0.222000002861023,23.2560005187988,17.4419994354248,0,0,21.3139991760254,3.24799990653992
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_004.txt,0.800000011920929,1,1,0.164000004529953,0.352999985218048,0.275000005960464,21.8579998016357,5.46400022506714,5.46400022506714,10.3999996185303,19.3859996795654,4.51200008392334
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_010.txt,0.400000005960464,0.400000005960464,0.400000005960464,0.0570000000298023,0.146999999880791,0.24600000679493,49.5870018005371,66.1159973144531,0,26.9790000915527,14.5059995651245,8.73299980163574
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_038.txt,1,1,1,0.167999997735024,0.310999989509583,0.282999992370605,48.7799987792969,12.1949996948242,12.1949996948242,27.9120006561279,16.1560001373291,9.13500022888184
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_006.txt,0.333000004291534,0.333000004291534,0.666999995708466,0.0740000009536743,0.289000004529953,0.298000007867813,10.9890003204346,10.9890003204346,16.4839992523193,9.38399982452393,18.4099998474121,0.984000027179718
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_012.txt,1,1,1,0.233999997377396,0.560999989509583,0.370999991893768,11.4289999008179,28.5709991455078,22.8570003509521,0.754999995231628,20.3999996185303,14.9300003051758
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_013.txt,1,1,1,0.101000003516674,0.305999994277954,0.270000010728836,29.0699996948242,40.6980018615723,17.4419994354248,10.2329998016357,22.5139999389648,5.85200023651123
\\Mac\Home\Desktop\语料处理+代码\TAASSC_Input_Human_Short\Human_007.txt,0.333000004291534,0.333000004291534,0.666999995708466,0.0740000009536743,0.289000004529953,0.298000007867813,10.9890003204346,10.9890003204346,16.4839992523193,9.38399982452393,18.4099998474121,0.984000027179718
