filename,nwords,MLS,MLT,MLC,C_S,VP_T,C_T,DC_C,DC_T,T_S,CT_T,CP_T,CP_C,CN_T,CN_C,nwords,poss_all_nominal_deps_struct,vmod_all_nominal_deps_struct,det_all_nominal_deps_NN_struct,amod_all_nominal_deps_NN_struct,prep_all_nominal_deps_NN_struct,nn_all_nominal_deps_NN_struct,rcmod_all_nominal_deps_NN_struct,nwords,advcl_per_cl,ccomp_per_cl,CRFNO1,CRFAO1,CRFSO1,CRFCWO1,LSASS1,LSAGN,CNCCaus,CNCLogic,CNCTemp,RDFRE,RDFKGL,RDL2
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_068,110,55.0,27.5,27.5,2.0,2.25,1.0,0.25,0.25,2.0,0.5,1.0,1.0,4.75,4.75,110,0.0,0.0285714285714,0.235294118,0.382352941,0.411764706,0.117647059,0.0294117647059,110,0.0,0.0,0.600000023841858,0.800000011920929,0.800000011920929,0.123000003397465,0.19200000166893,0.212999999523163,20.0,15.0,5.0,16.9150009155273,19.1809997558594,8.07299995422363
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_054,177,29.5,25.28571429,13.61538462,2.166666667,2.428571429,1.857142857,0.461538462,0.857142857,1.166666667,0.571428571,0.714285714,0.384615385,4.428571429,2.384615385,177,0.0,0.0188679245283,0.235294118,0.37254902,0.333333333,0.176470588,0.0392156862745,177,0.117647059,0.0588235294118,0.666999995708466,0.666999995708466,0.666999995708466,0.13400000333786,0.254999995231628,0.287000000476837,29.7029991149902,39.6040000915527,19.8020000457764,20.5160007476807,15.4160003662109,11.8000001907349
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_040,172,43.0,34.4,17.2,2.5,3.8,2.0,0.5,1.0,1.25,0.6,1.6,0.8,4.8,2.4,172,0.0655737704918,0.0,0.285714286,0.214285714,0.303571429,0.232142857,0.0714285714286,172,0.0,0.0,1.0,1.0,1.0,0.331999987363815,0.531000018119812,0.395999997854233,11.9049997329712,29.761999130249,17.8570003509521,14.289999961853,17.2280006408691,18.4740009307861
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_108,180,25.71428571,22.5,16.36363636,1.571428571,2.5,1.375,0.272727273,0.375,1.142857143,0.25,0.875,0.636363636,3.875,2.818181818,180,0.0555555555556,0.0,0.254901961,0.352941176,0.392156863,0.176470588,0.0392156862745,180,0.0,0.047619048,0.570999979972839,0.570999979972839,0.570999979972839,0.0540000014007092,0.152999997138977,0.294999986886978,11.9759998321533,35.9280014038086,5.98799991607666,0.0,18.9829998016357,0.006000000052154
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_120,161,26.83333333,26.83333333,12.38461538,2.166666667,3.333333333,2.166666667,0.538461538,1.166666667,1.0,0.666666667,0.833333333,0.384615385,3.666666667,1.692307692,161,0.142857143,0.0238095238095,0.275,0.225,0.275,0.1,0.025,161,0.0869565217391,0.173913043,1.0,1.0,1.0,0.19200000166893,0.586000025272369,0.384999990463257,12.5790004730225,12.5790004730225,0.0,11.7030000686646,19.5270004272461,5.49499988555908
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_134,169,28.16666667,28.16666667,18.77777778,1.5,2.833333333,1.5,0.333333333,0.5,1.0,0.5,1.166666667,0.777777778,4.0,2.666666667,169,0.0833333333333,0.0333333333333,0.228070175,0.175438596,0.473684211,0.263157895,0.0350877192982,169,0.0,0.047619048,0.800000011920929,0.800000011920929,0.800000011920929,0.0799999982118607,0.238999992609024,0.250999987125397,21.8579998016357,21.8579998016357,10.9289999008179,2.02500009536743,20.5540008544922,6.43499994277954
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_122,108,18.0,18.0,12.0,1.5,1.5,1.5,0.333333333,0.5,1.0,0.5,0.666666667,0.444444444,2.666666667,1.777777778,108,0.0277777777778,0.0,0.352941176,0.205882353,0.441176471,0.117647059,0.0588235294118,108,0.0,0.111111111,0.666999995708466,0.833000004291534,0.666999995708466,0.105999998748302,0.272000014781952,0.272000014781952,35.0,30.0,5.0,20.0559997558594,17.5599994659424,5.79500007629395
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_136,174,24.85714286,24.85714286,17.4,1.428571429,2.142857143,1.428571429,0.3,0.428571429,1.0,0.428571429,0.571428571,0.4,4.142857143,2.9,174,0.0,0.0,0.422222222,0.555555556,0.355555556,0.0666666666667,0.0444444444444,174,0.0588235294118,0.0,0.666999995708466,0.833000004291534,0.833000004291534,0.145999997854233,0.398000001907349,0.303000003099442,6.66699981689453,0.0,0.0,0.657000005245209,18.4909992218018,10.4580001831055
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_056,181,25.85714286,20.11111111,13.92307692,1.857142857,2.0,1.444444444,0.384615385,0.555555556,1.285714286,0.444444444,0.444444444,0.307692308,3.555555556,2.461538462,181,0.0185185185185,0.037037037,0.307692308,0.384615385,0.25,0.307692308,0.0384615384615,181,0.0,0.238095238,1.0,1.0,1.0,0.317999988794327,0.490000009536743,0.310999989509583,35.5330009460449,25.3810005187988,10.1520004272461,17.863000869751,20.5559997558594,14.7390003204346
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_042,127,42.33333333,63.5,25.4,1.666666667,4.0,2.5,0.6,1.5,0.666666667,1.0,3.0,1.2,9.5,3.8,127,0.0666666666667,0.0333333333333,0.310344828,0.448275862,0.24137931,0.172413793,0.0344827586207,127,0.0909090909091,0.0909090909091,0.600000023841858,0.800000011920929,1.0,0.108000002801418,0.360000014305115,0.310000002384186,10.0,20.0,25.0,8.45499992370605,20.3610000610352,5.28900003433228
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_095,181,36.2,36.2,20.11111111,1.8,4.0,1.8,0.222222222,0.4,1.0,0.4,0.8,0.444444444,6.6,3.666666667,181,0.0392156862745,0.078431373,0.34,0.68,0.4,0.16,0.02,181,0.0,0.210526316,0.833000004291534,0.833000004291534,0.833000004291534,0.101000003516674,0.389999985694885,0.32600000500679,45.0,40.0,10.0,0.0,20.5690002441406,2.65499997138977
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_081,162,40.5,40.5,18.0,2.25,2.75,2.25,0.555555556,1.25,1.0,0.75,2.75,1.222222222,5.75,2.555555556,162,0.0232558139535,0.0232558139535,0.209302326,0.418604651,0.279069767,0.0697674418605,0.093023256,162,0.0625,0.125,1.0,1.0,1.0,0.155000001192093,0.228000000119209,0.252000004053116,32.9669990539551,21.9780006408691,16.4839992523193,14.2919998168945,18.8010005950928,10.5109996795654
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_080,164,27.33333333,27.33333333,18.22222222,1.5,2.666666667,1.5,0.444444444,0.666666667,1.0,0.5,0.5,0.333333333,4.166666667,2.777777778,164,0.0588235294118,0.0392156862745,0.382978723,0.29787234,0.446808511,0.063829787,0.0425531914894,164,0.0,0.111111111,0.5,0.5,0.5,0.0769999995827675,0.238999992609024,0.254000008106232,33.148998260498,38.673999786377,27.6240005493164,20.2730007171631,16.8549995422363,7.29699993133545
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_094,137,17.125,17.125,10.53846154,1.625,1.875,1.625,0.384615385,0.625,1.0,0.375,0.5,0.307692308,2.75,1.692307692,137,0.0,0.0526315789474,0.27027027,0.459459459,0.162162162,0.108108108,0.027027027,137,0.0588235294118,0.117647059,0.570999979972839,0.85699999332428,0.71399998664856,0.138999998569489,0.321999996900558,0.324999988079071,15.7069997787476,26.1779995,20.9419994354248,18.3090000152588,16.636999130249,7.59100008010864
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_043,167,33.4,33.4,20.875,1.6,2.8,1.6,0.375,0.6,1.0,0.6,1.0,0.625,5.2,3.25,167,0.0,0.0181818181818,0.469387755,0.346938776,0.408163265,0.102040816,0.0408163265306,167,0.0,0.0555555555556,1.0,1.0,1.0,0.178000003099442,0.470999985933304,0.372000008821487,31.0559997558594,43.4780006408691,6.21099996566772,7.77699995040894,18.8409996032715,13.2279996871948
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_057,155,31.0,31.0,14.09090909,2.2,3.2,2.2,0.545454545,1.2,1.0,0.8,0.6,0.272727273,6.4,2.909090909,155,0.0,0.0,0.431818182,0.431818182,0.363636364,0.0454545454545,0.0454545454545,155,0.0588235294118,0.176470588,1.0,1.0,1.0,0.28999999165535,0.395999997854233,0.328000009059906,28.9860000610352,28.9860000610352,4.83099985122681,0.0,21.0289993286133,15.5629997253418
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_137,188,31.33333333,31.33333333,26.85714286,1.166666667,1.833333333,1.166666667,0.142857143,0.166666667,1.0,0.166666667,1.833333333,1.571428571,5.0,4.285714286,188,0.0185185185185,0.0185185185185,0.307692308,0.365384615,0.423076923,0.115384615,0.0,188,0.0,0.1875,1.0,1.0,1.0,0.175999999046326,0.524999976158142,0.372999995946884,15.3059997558594,20.4080009460449,10.2040004730225,4.47800016403198,20.75,4.91499996185303
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_123,168,28.0,24.0,15.27272727,1.833333333,2.857142857,1.571428571,0.363636364,0.571428571,1.166666667,0.714285714,1.0,0.636363636,3.714285714,2.363636364,168,0.1,0.04,0.288888889,0.488888889,0.2,0.177777778,0.0444444444444,168,0.173913043,0.0869565217391,1.0,1.0,1.0,0.211999997496605,0.418999999761581,0.370999991893768,11.1110000610352,22.2220001220703,27.7779998779297,3.58299994468689,19.1480007171631,12.7919998168945
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_127,182,30.33333333,26.0,16.54545455,1.833333333,2.571428571,1.571428571,0.545454545,0.857142857,1.166666667,0.714285714,1.0,0.636363636,3.428571429,2.181818182,182,0.0714285714286,0.0,0.375,0.475,0.15,0.275,0.1,182,0.0,0.0526315789474,0.400000005960464,0.400000005960464,0.600000023841858,0.0599999986588955,0.361999988555908,0.270000010728836,23.5289993286133,17.6469993591309,11.7650003433228,0.0,20.3110008239746,1.77499997615814
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_133,161,32.2,32.2,20.125,1.6,2.0,1.6,0.375,0.6,1.0,0.6,2.2,1.375,5.6,3.5,161,0.0833333333333,0.0208333333333,0.212765957,0.446808511,0.468085106,0.276595745,0.0,161,0.0,0.384615385,0.888999998569489,1.0,1.0,0.331999987363815,0.504999995231628,0.439999997615814,0.0,19.4169998168945,29.1259994506836,38.890998840332,12.9519996643066,16.8349990844727
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_053,146,36.5,36.5,24.33333333,1.5,3.25,1.5,0.333333333,0.5,1.0,0.5,0.75,0.5,5.5,3.666666667,146,0.0294117647059,0.0882352941176,0.352941176,0.794117647,0.235294118,0.176470588,0.0294117647059,146,0.142857143,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.120999999344349,0.36599999666214,0.29899999499321,19.7369995117188,26.3159999847412,19.7369995117188,0.0,19.6720008850098,5.26300001144409
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_047,170,18.88888889,18.88888889,15.45454545,1.222222222,2.0,1.222222222,0.363636364,0.444444444,1.0,0.444444444,0.666666667,0.545454545,3.555555556,2.909090909,170,0.0,0.0,0.355555556,0.555555556,0.266666667,0.133333333,0.0444444444444,170,0.0555555555556,0.111111111,0.888999998569489,0.888999998569489,0.888999998569489,0.151999995112419,0.418000012636185,0.368999987840652,16.0769996643066,16.0769996643066,16.0769996643066,21.5499992370605,17.9799995422363,11.3620004653931
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_090,168,33.6,24.0,21.0,1.6,1.285714286,1.142857143,0.125,0.142857143,1.4,0.142857143,1.142857143,1.0,4.571428571,4.0,168,0.08,0.06,0.270833333,0.458333333,0.375,0.25,0.0,168,0.0,0.357142857,0.600000023841858,0.600000023841858,1.0,0.130999997258186,0.316000014543533,0.279000014066696,27.5860004425049,20.6900005340576,13.7930002212524,21.3120002746582,16.2910003662109,11.0950002670288
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_084,202,22.44444444,22.44444444,14.42857143,1.555555556,2.777777778,1.555555556,0.357142857,0.555555556,1.0,0.444444444,0.444444444,0.285714286,3.333333333,2.142857143,202,0.0508474576271,0.0338983050847,0.315789474,0.473684211,0.157894737,0.175438596,0.0701754385965,202,0.0333333333333,0.0,1.0,1.0,1.0,0.185000002384186,0.493000000715256,0.412000000476837,5.07600021362305,10.1520004272461,5.07600021362305,21.8470001220703,15.6499996185303,12.5520000457764
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_085,197,21.88888889,21.88888889,16.41666667,1.333333333,2.111111111,1.333333333,0.333333333,0.444444444,1.0,0.222222222,0.555555556,0.416666667,3.888888889,2.916666667,197,0.0,0.0,0.464285714,0.375,0.375,0.0714285714286,0.0,197,0.157894737,0.157894737,0.28600001335144,0.428999990224838,0.28600001335144,0.0599999986588955,0.230000004172325,0.256000012159348,23.3920001983643,29.2399997711182,11.6960000991821,16.4470005,16.2749996185303,2.33599996566772
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_091,201,22.33333333,18.27272727,11.16666667,2.0,1.727272727,1.636363636,0.388888889,0.636363636,1.222222222,0.636363636,0.545454545,0.333333333,2.272727273,1.388888889,201,0.0526315789474,0.0175438596491,0.444444444,0.240740741,0.296296296,0.259259259,0.0740740740741,201,0.0,0.136363636,0.625,0.75,0.75,0.0879999995231628,0.312000006437302,0.279000014066696,40.0,34.2859992980957,17.1429996490479,8.67800045013428,16.878999710083,5.67999982833862
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_046,219,31.28571429,31.28571429,18.25,1.714285714,3.0,1.714285714,0.5,0.857142857,1.0,0.714285714,1.142857143,0.666666667,5.142857143,3.0,219,0.185185185,0.0185185185185,0.288461538,0.230769231,0.307692308,0.134615385,0.0576923076923,219,0.125,0.125,0.666999995708466,0.833000004291534,0.833000004291534,0.196999996900558,0.470999985933304,0.352999985218048,14.706000328064,14.706000328064,9.80399990081787,0.0,22.8449993133545,6.80800008773804
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_052,165,27.5,27.5,16.5,1.666666667,2.666666667,1.666666667,0.4,0.666666667,1.0,0.666666667,0.666666667,0.4,4.166666667,2.5,165,0.0740740740741,0.0555555555556,0.32,0.16,0.4,0.2,0.0,165,0.0,0.210526316,0.400000005960464,0.600000023841858,0.800000011920929,0.0489999987185001,0.312000006437302,0.275999993085861,16.128999710083,16.128999710083,5.37599992752075,0.0,21.492000579834,0.245000004768372
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_132,177,25.28571429,25.28571429,17.7,1.428571429,2.285714286,1.428571429,0.3,0.428571429,1.0,0.428571429,0.857142857,0.6,4.571428571,3.2,177,0.0222222222222,0.0666666666667,0.204545455,0.386363636,0.295454545,0.295454545,0.0,177,0.142857143,0.047619048,0.5,0.600000023841858,0.800000011920929,0.175999999046326,0.337999999523163,0.384999990463257,16.4610004425049,24.6909999847412,12.3459997177124,29.8479995727539,14.5839996337891,14.293999671936
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_126,168,24.0,21.0,10.5,2.285714286,2.625,2.0,0.4375,0.875,1.142857143,0.625,0.875,0.4375,4.125,2.0625,168,0.0392156862745,0.0,0.145833333,0.395833333,0.354166667,0.104166667,0.0,168,0.0740740740741,0.148148148,0.71399998664856,0.85699999332428,0.85699999332428,0.208000004291534,0.444999992847443,0.363999992609024,29.7029991149902,24.7520008087158,9.90100002288818,1.93900001049042,19.261999130249,10.6949996948242
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_118,211,30.14285714,30.14285714,16.23076923,1.857142857,3.857142857,1.857142857,0.461538462,0.857142857,1.0,0.571428571,0.857142857,0.461538462,4.714285714,2.538461538,211,0.189655172,0.0344827586207,0.280701754,0.333333333,0.122807018,0.0350877192982,0.0526315789474,211,0.0689655172414,0.0689655172414,0.333000004291534,0.555999994277954,0.666999995708466,0.104999996721745,0.284999996423721,0.328999996185303,34.826000213623,19.8999996185303,0.0,31.1079998016357,13.9139995574951,5.94500017166138
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_130,203,33.83333333,25.375,14.5,2.333333333,2.375,1.75,0.357142857,0.625,1.333333333,0.5,1.25,0.714285714,3.875,2.214285714,203,0.0526315789474,0.0175438596491,0.192982456,0.438596491,0.263157895,0.210526316,0.0701754385965,203,0.04,0.04,0.25,0.625,0.75,0.0890000015497208,0.254999995231628,0.298000007867813,0.0,11.298999786377,11.298999786377,30.617000579834,13.875,3.53200006484985
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_124,161,26.83333333,26.83333333,17.88888889,1.5,2.166666667,1.5,0.333333333,0.5,1.0,0.5,1.0,0.666666667,4.5,3.0,161,0.0,0.0833333333333,0.319148936,0.340425532,0.276595745,0.255319149,0.0212765957447,161,0.0,0.05,0.666999995708466,0.666999995708466,0.666999995708466,0.0659999996423721,0.266000002622604,0.252999991178513,27.4729995727539,16.4839992523193,16.4839992523193,30.2800006866455,15.4949998855591,3.98300004005432
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_078,193,27.57142857,27.57142857,19.3,1.428571429,2.285714286,1.428571429,0.4,0.571428571,1.0,0.428571429,1.0,0.7,3.714285714,2.6,193,0.0576923076923,0.0576923076923,0.428571429,0.244897959,0.326530612,0.204081633,0.0,193,0.0,0.294117647,0.428999990224838,0.71399998664856,1.0,0.112999998033047,0.352999985218048,0.291999995708466,50.2509994506836,30.1509990692139,25.1259994506836,30.6599998474121,15.1619997024536,8.62399959564209
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_044,152,25.33333333,21.71428571,21.71428571,1.166666667,2.142857143,1.0,0.142857143,0.142857143,1.166666667,0.142857143,0.714285714,0.714285714,3.0,3.0,152,0.0454545454545,0.0227272727273,0.340909091,0.272727273,0.454545455,0.409090909,0.0,152,0.0,0.111111111,0.5,0.666999995708466,0.833000004291534,0.0799999982118607,0.222000002861023,0.284999996423721,25.9069995880127,10.3629999160767,10.3629999160767,36.3839988708496,15.0340003967285,6.18100023269653
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_050,205,29.28571429,34.16666667,18.63636364,1.571428571,3.166666667,1.833333333,0.454545455,0.833333333,0.857142857,0.666666667,2.0,1.090909091,6.0,3.272727273,205,0.0,0.0847457627119,0.237288136,0.389830508,0.338983051,0.338983051,0.0338983050847,205,0.0869565217391,0.0,0.600000023841858,0.600000023841858,0.600000023841858,0.090999998152256,0.340999990701675,0.280000001192093,19.1079998016357,0.0,12.7390003204346,15.8979997634888,17.5429992675781,7.16699981689453
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_087,311,31.1,34.55555556,23.92307692,1.3,1.888888889,1.444444444,0.307692308,0.444444444,0.9,0.333333333,1.222222222,0.846153846,5.0,3.461538462,311,0.1,0.025,0.246753247,0.324675325,0.350649351,0.246753247,0.038961039,311,0.047619048,0.0,0.75,1.0,1.0,0.210999995470047,0.442999988794327,0.32600000500679,16.9489994049072,45.1980018615723,22.5990009307861,24.6310005187988,18.6180000305176,10.335000038147
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_093,189,23.625,23.625,14.53846154,1.625,3.25,1.625,0.307692308,0.5,1.0,0.375,0.375,0.230769231,4.25,2.615384615,189,0.0175438596491,0.105263158,0.240740741,0.37037037,0.203703704,0.277777778,0.037037037,189,0.0,0.0714285714286,0.428999990224838,0.71399998664856,0.71399998664856,0.101999998092651,0.33500000834465,0.347000002861023,23.6690006256104,23.6690006256104,23.6690006256104,24.2299995422363,15.1280002593994,3.0239999294281
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_092,175,29.16666667,29.16666667,19.44444444,1.5,2.0,1.5,0.333333333,0.5,1.0,0.333333333,1.833333333,1.222222222,5.0,3.333333333,175,0.0652173913043,0.0217391304348,0.292682927,0.536585366,0.390243902,0.195121951,0.0,175,0.0666666666667,0.0666666666667,0.71399998664856,0.71399998664856,0.85699999332428,0.153999999165535,0.391999989748001,0.36599999666214,35.1759986877441,30.1509990692139,20.1009998321533,8.1569995880127,18.3010005950928,9.27799987792969
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_086,158,26.33333333,26.33333333,14.36363636,1.833333333,2.666666667,1.833333333,0.454545455,0.833333333,1.0,0.666666667,0.333333333,0.181818182,5.5,3.0,158,0.06,0.04,0.354166667,0.416666667,0.4375,0.125,0.0208333333333,158,0.0555555555556,0.333333333,0.75,0.75,1.0,0.140000000596046,0.391999989748001,0.28600001335144,25.2530002593994,40.4039993286133,10.1009998321533,5.1399998664856,22.3799991607666,1.82099997997284
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_051,204,20.4,20.4,15.69230769,1.3,2.0,1.3,0.230769231,0.3,1.0,0.3,0.2,0.153846154,3.3,2.538461538,204,0.0,0.0535714285714,0.418181818,0.363636364,0.381818182,0.363636364,0.0,204,0.047619048,0.0,0.555999994277954,0.555999994277954,0.777999997138977,0.0719999969005585,0.272000014781952,0.28099998831749,34.4830017089844,34.4830017089844,14.7779998779297,14.4930000305176,16.2810001373291,2.53999996185303
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_045,185,30.83333333,30.83333333,18.5,1.666666667,2.333333333,1.666666667,0.4,0.666666667,1.0,0.5,1.166666667,0.7,6.333333333,3.8,185,0.0545454545455,0.0181818181818,0.333333333,0.611111111,0.37037037,0.203703704,0.037037037,185,0.0,0.176470588,0.800000011920929,1.0,1.0,0.0710000023245811,0.30799999833107,0.305999994277954,19.7369995117188,32.8950004577637,13.1579999923706,8.02999973297119,18.4330005645752,4.15000009536743
\\mac\home\desktop\语料处理+代码\taassc_input_human_short\human_079,154,25.66666667,25.66666667,19.25,1.333333333,1.833333333,1.333333333,0.375,0.5,1.0,0.5,1.166666667,0.875,4.333333333,3.25,154,0.075,0.075,0.4,0.55,0.45,0.325,0.0,154,0.0,0.235294118,0.625,0.625,0.75,0.0740000009536743,0.381999999284744,0.328999996185303,30.3029995,35.3540000915527,20.2019996643066,14.8819999694824,16.6490001678467,5.81199979782104
