filename,nwords,MLS,MLT,MLC,C_S,VP_T,C_T,DC_C,DC_T,T_S,CT_T,CP_T,CP_C,CN_T,CN_C
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_058.txt, 148, 21.1428571429,21.1428571429,14.8,1.42857142857,2.42857142857,1.42857142857,0.3,0.428571428571,1.0,0.428571428571,1.14285714286,0.8,3.28571428571,2.3
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_059.txt, 146, 24.3333333333,24.3333333333,14.6,1.66666666667,2.5,1.66666666667,0.4,0.666666666667,1.0,0.666666666667,1.33333333333,0.8,3.16666666667,1.9
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_060.txt, 154, 25.6666666667,25.6666666667,14.0,1.83333333333,2.83333333333,1.83333333333,0.454545454545,0.833333333333,1.0,0.5,1.66666666667,0.909090909091,4.0,2.18181818182
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_061.txt, 150, 21.4285714286,21.4285714286,16.6666666667,1.28571428571,2.0,1.28571428571,0.222222222222,0.285714285714,1.0,0.285714285714,1.57142857143,1.22222222222,3.57142857143,2.77777777778
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_062.txt, 146, 20.8571428571,20.8571428571,18.25,1.14285714286,1.57142857143,1.14285714286,0.125,0.142857142857,1.0,0.142857142857,1.14285714286,1.0,3.85714285714,3.375
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_063.txt, 157, 22.4285714286,22.4285714286,22.4285714286,1.0,1.85714285714,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_064.txt, 154, 22.0,22.0,15.4,1.42857142857,3.0,1.42857142857,0.2,0.285714285714,1.0,0.285714285714,1.14285714286,0.8,3.42857142857,2.4
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_065.txt, 140, 28.0,28.0,23.3333333333,1.2,2.2,1.2,0.166666666667,0.2,1.0,0.2,2.0,1.66666666667,3.8,3.16666666667
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_066.txt, 137, 27.4,27.4,19.5714285714,1.4,2.6,1.4,0.285714285714,0.4,1.0,0.4,0.8,0.571428571429,4.6,3.28571428571
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_067.txt, 145, 18.125,18.125,12.0833333333,1.5,2.375,1.5,0.333333333333,0.5,1.0,0.375,0.875,0.583333333333,3.0,2.0
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_068.txt, 133, 22.1666666667,22.1666666667,16.625,1.33333333333,2.16666666667,1.33333333333,0.25,0.333333333333,1.0,0.333333333333,1.16666666667,0.875,3.0,2.25
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_069.txt, 145, 24.1666666667,24.1666666667,14.5,1.66666666667,2.83333333333,1.66666666667,0.4,0.666666666667,1.0,0.666666666667,0.833333333333,0.5,4.83333333333,2.9
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_070.txt, 138, 23.0,23.0,15.3333333333,1.5,2.5,1.5,0.333333333333,0.5,1.0,0.333333333333,1.5,1.0,2.83333333333,1.88888888889
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_071.txt, 110, 22.0,22.0,22.0,1.0,2.4,1.0,0.2,0.2,1.0,0.2,0.8,0.8,3.4,3.4
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_072.txt, 147, 24.5,24.5,18.375,1.33333333333,2.33333333333,1.33333333333,0.25,0.333333333333,1.0,0.333333333333,1.0,0.75,4.0,3.0
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_073.txt, 147, 21.0,18.375,12.25,1.71428571429,2.625,1.5,0.416666666667,0.625,1.14285714286,0.5,1.0,0.666666666667,2.75,1.83333333333
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_074.txt, 138, 23.0,19.7142857143,15.3333333333,1.5,2.57142857143,1.28571428571,0.222222222222,0.285714285714,1.16666666667,0.285714285714,1.14285714286,0.888888888889,2.85714285714,2.22222222222
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_075.txt, 145, 24.1666666667,24.1666666667,13.1818181818,1.83333333333,3.16666666667,1.83333333333,0.454545454545,0.833333333333,1.0,0.5,0.833333333333,0.454545454545,4.16666666667,2.27272727273
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_076.txt, 137, 22.8333333333,22.8333333333,15.2222222222,1.5,2.66666666667,1.5,0.333333333333,0.5,1.0,0.5,0.833333333333,0.555555555556,3.66666666667,2.44444444444
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_077.txt, 160, 26.6666666667,26.6666666667,14.5454545455,1.83333333333,2.66666666667,1.83333333333,0.454545454545,0.833333333333,1.0,0.833333333333,1.33333333333,0.727272727273,3.66666666667,2.0
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_078.txt, 160, 26.6666666667,16.0,14.5454545455,1.83333333333,2.1,1.1,0.363636363636,0.4,1.66666666667,0.6,0.6,0.545454545455,2.9,2.63636363636
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_079.txt, 155, 25.8333333333,25.8333333333,17.2222222222,1.5,2.0,1.5,0.333333333333,0.5,1.0,0.5,1.66666666667,1.11111111111,4.66666666667,3.11111111111
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_080.txt, 152, 21.7142857143,21.7142857143,19.0,1.14285714286,1.85714285714,1.14285714286,0.125,0.142857142857,1.0,0.142857142857,1.14285714286,1.0,3.42857142857,3.0
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_081.txt, 155, 22.1428571429,22.1428571429,15.5,1.42857142857,2.0,1.42857142857,0.3,0.428571428571,1.0,0.428571428571,1.57142857143,1.1,2.57142857143,1.8
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_082.txt, 143, 23.8333333333,23.8333333333,17.875,1.33333333333,2.33333333333,1.33333333333,0.25,0.333333333333,1.0,0.333333333333,1.33333333333,1.0,3.5,2.625
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_083.txt, 158, 22.5714285714,19.75,13.1666666667,1.71428571429,2.0,1.5,0.333333333333,0.5,1.14285714286,0.25,0.875,0.583333333333,3.0,2.0
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_084.txt, 156, 26.0,26.0,15.6,1.66666666667,3.0,1.66666666667,0.4,0.666666666667,1.0,0.5,1.16666666667,0.7,4.5,2.7
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_085.txt, 162, 27.0,27.0,18.0,1.5,2.5,1.5,0.333333333333,0.5,1.0,0.333333333333,1.33333333333,0.888888888889,4.66666666667,3.11111111111
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_086.txt, 136, 22.6666666667,22.6666666667,13.6,1.66666666667,3.16666666667,1.66666666667,0.4,0.666666666667,1.0,0.333333333333,1.0,0.6,4.66666666667,2.8
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_087.txt, 162, 23.1428571429,23.1428571429,13.5,1.71428571429,2.28571428571,1.71428571429,0.25,0.428571428571,1.0,0.428571428571,1.28571428571,0.75,4.71428571429,2.75
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_088.txt, 168, 24.0,24.0,15.2727272727,1.57142857143,2.42857142857,1.57142857143,0.272727272727,0.428571428571,1.0,0.428571428571,1.14285714286,0.727272727273,3.14285714286,2.0
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_089.txt, 149, 24.8333333333,24.8333333333,13.5454545455,1.83333333333,2.33333333333,1.83333333333,0.454545454545,0.833333333333,1.0,0.666666666667,1.0,0.545454545455,4.66666666667,2.54545454545
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_090.txt, 153, 25.5,25.5,12.75,2.0,3.33333333333,2.0,0.5,1.0,1.0,0.666666666667,1.33333333333,0.666666666667,4.66666666667,2.33333333333
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_091.txt, 157, 19.625,19.625,14.2727272727,1.375,2.125,1.375,0.272727272727,0.375,1.0,0.375,1.0,0.727272727273,3.125,2.27272727273
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_092.txt, 161, 20.125,20.125,16.1,1.25,1.875,1.25,0.2,0.25,1.0,0.25,1.375,1.1,2.75,2.2
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_093.txt, 165, 20.625,18.3333333333,13.75,1.5,2.0,1.33333333333,0.25,0.333333333333,1.125,0.333333333333,1.0,0.75,2.44444444444,1.83333333333
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_094.txt, 154, 22.0,22.0,17.1111111111,1.28571428571,2.57142857143,1.28571428571,0.222222222222,0.285714285714,1.0,0.285714285714,1.14285714286,0.888888888889,3.57142857143,2.77777777778
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_095.txt, 167, 20.875,23.8571428571,20.875,1.0,2.14285714286,1.14285714286,0.125,0.142857142857,0.875,0.142857142857,1.71428571429,1.5,3.71428571429,3.25
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_096.txt, 148, 18.5,18.5,16.4444444444,1.125,1.5,1.125,0.111111111111,0.125,1.0,0.125,0.75,0.666666666667,3.125,2.77777777778
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_097.txt, 142, 23.6666666667,20.2857142857,12.9090909091,1.83333333333,2.28571428571,1.57142857143,0.363636363636,0.571428571429,1.16666666667,0.571428571429,1.0,0.636363636364,3.85714285714,2.45454545455
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_098.txt, 144, 24.0,24.0,18.0,1.33333333333,2.33333333333,1.33333333333,0.25,0.333333333333,1.0,0.333333333333,1.5,1.125,4.33333333333,3.25
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_099.txt, 142, 23.6666666667,23.6666666667,12.9090909091,1.83333333333,2.66666666667,1.83333333333,0.454545454545,0.833333333333,1.0,0.666666666667,2.0,1.09090909091,3.33333333333,1.81818181818
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_100.txt, 148, 24.6666666667,29.6,16.4444444444,1.5,2.6,1.8,0.444444444444,0.8,0.833333333333,0.6,2.4,1.33333333333,5.2,2.88888888889
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_101.txt, 162, 20.25,20.25,16.2,1.25,2.0,1.25,0.3,0.375,1.0,0.375,0.5,0.4,3.75,3.0
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_102.txt, 132, 16.5,16.5,12.0,1.375,2.0,1.375,0.272727272727,0.375,1.0,0.375,1.125,0.818181818182,2.75,2.0
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_103.txt, 111, 27.75,22.2,12.3333333333,2.25,2.4,1.8,0.444444444444,0.8,1.25,0.6,1.4,0.777777777778,3.2,1.77777777778
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_104.txt, 111, 27.75,22.2,11.1,2.5,2.8,2.0,0.4,0.8,1.25,0.4,1.4,0.7,3.2,1.6
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_105.txt, 121, 20.1666666667,17.2857142857,12.1,1.66666666667,2.14285714286,1.42857142857,0.3,0.428571428571,1.16666666667,0.571428571429,0.857142857143,0.6,2.14285714286,1.5
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_106.txt, 102, 20.4,17.0,17.0,1.2,1.83333333333,1.0,0.166666666667,0.166666666667,1.2,0.166666666667,1.0,1.0,3.16666666667,3.16666666667
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_107.txt, 89, 17.8,17.8,14.8333333333,1.2,1.8,1.2,0.166666666667,0.2,1.0,0.2,1.0,0.833333333333,2.4,2.0
C:\Users\MAC\AppData\Local\Temp\_MEI13~1\sca_parsed_files\AI_108.txt, 137, 22.8333333333,17.125,13.7,1.66666666667,2.0,1.25,0.4,0.5,1.33333333333,0.625,1.0,0.8,2.125,1.7
