filename,nwords,MLS,MLT,MLC,C_S,VP_T,C_T,DC_C,DC_T,T_S,CT_T,CP_T,CP_C,CN_T,CN_C
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_120.txt,230,23,20.90909091,13.52941176,1.7,2.181818182,1.545454545,0.352941176,0.545454545,1.1,0.454545455,1.181818182,0.764705882,2.545454545,1.647058824
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_121.txt,306,30.6,27.81818182,17,1.8,2.909090909,1.636363636,0.444444444,0.727272727,1.1,0.727272727,1,0.611111111,3.363636364,2.055555556
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_122.txt,239,23.9,21.72727273,9.56,2.5,2.909090909,2.272727273,0.6,1.363636364,1.1,0.636363636,0.545454545,0.24,3.545454545,1.56
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_123.txt,268,26.8,26.8,24.36363636,1.1,2.6,1.1,0.181818182,0.2,1,0.2,0.8,0.727272727,4.8,4.363636364
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_124.txt,186,18.6,18.6,14.30769231,1.3,2,1.3,0.307692308,0.4,1,0.4,0.6,0.461538462,3.1,2.384615385
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_125.txt,236,23.6,21.45454545,18.15384615,1.3,2.181818182,1.181818182,0.230769231,0.272727273,1.1,0.181818182,0.727272727,0.615384615,3.272727273,2.769230769
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_126.txt,200,20,20,18.18181818,1.1,1.9,1.1,0.363636364,0.4,1,0.4,0.7,0.636363636,3.7,3.363636364
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_127.txt,255,25.5,23.18181818,13.42105263,1.9,2.090909091,1.727272727,0.421052632,0.727272727,1.1,0.636363636,0.909090909,0.526315789,2.909090909,1.684210526
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_128.txt,285,28.5,25.90909091,15,1.9,2.454545455,1.727272727,0.473684211,0.818181818,1.1,0.727272727,0.727272727,0.421052632,4,2.315789474
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_129.txt,298,29.8,29.8,21.28571429,1.4,2.1,1.4,0.285714286,0.4,1,0.3,1.5,1.071428571,5,3.571428571
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_13.txt,286,28.6,22,20.42857143,1.4,1.846153846,1.076923077,0.0714285714286,0.0769230769231,1.3,0.0769230769231,0.846153846,0.785714286,2.846153846,2.642857143
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_130.txt,278,27.8,27.8,14.63157895,1.9,3.3,1.9,0.473684211,0.9,1,0.7,1.1,0.578947368,4.5,2.368421053
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_131.txt,371,33.72727273,28.53846154,16.86363636,2,2.076923077,1.692307692,0.409090909,0.692307692,1.181818182,0.615384615,1.076923077,0.636363636,5.307692308,3.136363636
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_132.txt,265,29.44444444,29.44444444,15.58823529,1.888888889,2.444444444,1.888888889,0.470588235,0.888888889,1,0.333333333,1,0.529411765,4.555555556,2.411764706
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_133.txt,262,26.2,29.11111111,16.375,1.6,3.666666667,1.777777778,0.375,0.666666667,0.9,0.555555556,1.222222222,0.6875,4.888888889,2.75
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_134.txt,199,19.9,19.9,16.58333333,1.2,1.9,1.2,0.166666667,0.2,1,0.2,0.4,0.333333333,3.2,2.666666667
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_135.txt,280,28,23.33333333,17.5,1.6,1.666666667,1.333333333,0.25,0.333333333,1.2,0.333333333,0.833333333,0.625,4.333333333,3.25
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_136.txt,278,30.88888889,30.88888889,17.375,1.777777778,3.444444444,1.777777778,0.4375,0.777777778,1,0.555555556,1.111111111,0.625,4.777777778,2.6875
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_137.txt,208,23.11111111,23.11111111,17.33333333,1.333333333,2.111111111,1.333333333,0.25,0.333333333,1,0.333333333,0.777777778,0.583333333,4.222222222,3.166666667
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_138.txt,327,32.7,32.7,14.86363636,2.2,3.8,2.2,0.545454545,1.2,1,0.7,0.8,0.363636364,4.2,1.909090909
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_139.txt,298,29.8,27.09090909,13.54545455,2.2,3.272727273,2,0.545454545,1.090909091,1.1,0.636363636,0.636363636,0.318181818,4,2
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_14.txt,332,33.2,27.66666667,12.76923077,2.6,3.25,2.166666667,0.538461538,1.166666667,1.2,0.75,1.083333333,0.5,3.916666667,1.807692308
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_140.txt,288,28.8,28.8,13.09090909,2.2,2.8,2.2,0.454545455,1,1,0.6,1.5,0.681818182,4.9,2.227272727
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_141.txt,252,25.2,18,11.45454545,2.2,2,1.571428571,0.363636364,0.571428571,1.4,0.571428571,0.642857143,0.409090909,2.714285714,1.727272727
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_142.txt,207,20.7,20.7,13.8,1.5,1.9,1.5,0.333333333,0.5,1,0.4,1.7,1.133333333,3.5,2.333333333
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_143.txt,438,43.8,43.8,24.33333333,1.8,4.7,1.8,0.444444444,0.8,1,0.6,2,1.111111111,5.4,3
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_144.txt,311,31.1,28.27272727,20.73333333,1.5,2.727272727,1.363636364,0.4,0.545454545,1.1,0.363636364,1,0.733333333,4.545454545,3.333333333
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_145.txt,250,25,25,19.23076923,1.3,2.2,1.3,0.230769231,0.3,1,0.3,0.8,0.615384615,4.5,3.461538462
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_146.txt,307,30.7,30.7,13.95454545,2.2,4.3,2.2,0.363636364,0.8,1,0.5,1.3,0.590909091,4.7,2.136363636
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_147.txt,227,22.7,20.63636364,13.35294118,1.7,2.363636364,1.545454545,0.294117647,0.454545455,1.1,0.363636364,0.727272727,0.470588235,3.181818182,2.058823529
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_148.txt,233,23.3,21.18181818,14.5625,1.6,2.454545455,1.454545455,0.3125,0.454545455,1.1,0.363636364,0.636363636,0.4375,3.909090909,2.6875
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_149.txt,276,27.6,25.09090909,15.33333333,1.8,2.636363636,1.636363636,0.444444444,0.727272727,1.1,0.636363636,1.090909091,0.666666667,3.727272727,2.277777778
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_15.txt,301,30.1,30.1,20.06666667,1.5,2.1,1.5,0.4,0.6,1,0.4,1.5,1,4.5,3
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_150.txt,205,20.5,22.77777778,15.76923077,1.3,1.666666667,1.444444444,0.230769231,0.333333333,0.9,0.333333333,0.666666667,0.461538462,4,2.769230769
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_151.txt,278,27.8,27.8,18.53333333,1.5,2.7,1.5,0.4,0.6,1,0.6,1.3,0.866666667,4.2,2.8
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_152.txt,323,32.3,24.84615385,17.94444444,1.8,2,1.384615385,0.277777778,0.384615385,1.3,0.384615385,1,0.722222222,4.230769231,3.055555556
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_153.txt,257,25.7,23.36363636,14.27777778,1.8,2.363636364,1.636363636,0.5,0.818181818,1.1,0.636363636,0.909090909,0.555555556,3.272727273,2
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_154.txt,297,29.7,27,19.8,1.5,2.272727273,1.363636364,0.333333333,0.454545455,1.1,0.454545455,1.636363636,1.2,4.363636364,3.2
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_155.txt,327,32.7,29.72727273,17.21052632,1.9,2.909090909,1.727272727,0.421052632,0.727272727,1.1,0.545454545,1.181818182,0.684210526,4.909090909,2.842105263
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_156.txt,183,18.3,18.3,13.07142857,1.4,1.5,1.4,0.285714286,0.4,1,0.4,1,0.714285714,2.8,2
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_157.txt,258,28.66666667,25.8,16.125,1.777777778,2.9,1.6,0.375,0.6,1.111111111,0.3,0.9,0.5625,4.4,2.75
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_158.txt,267,26.7,26.7,19.07142857,1.4,2.3,1.4,0.285714286,0.4,1,0.4,0.9,0.642857143,3.8,2.714285714
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_159.txt,246,27.33333333,22.36363636,16.4,1.666666667,2.181818182,1.363636364,0.333333333,0.454545455,1.222222222,0.363636364,0.636363636,0.466666667,3.727272727,2.733333333
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_16.txt,320,32,29.09090909,21.33333333,1.5,2.363636364,1.363636364,0.2,0.272727273,1.1,0.272727273,0.636363636,0.466666667,5.272727273,3.866666667
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_160.txt,255,23.18181818,23.18181818,15,1.545454545,2.090909091,1.545454545,0.411764706,0.636363636,1,0.545454545,0.545454545,0.352941176,3.545454545,2.294117647
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_161.txt,282,31.33333333,31.33333333,21.69230769,1.444444444,2.333333333,1.444444444,0.230769231,0.333333333,1,0.222222222,1.666666667,1.153846154,4,2.769230769
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_162.txt,229,22.9,22.9,15.26666667,1.5,1.8,1.5,0.333333333,0.5,1,0.4,0.9,0.6,3.3,2.2
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_163.txt,287,28.7,28.7,23.91666667,1.2,1.8,1.2,0.166666667,0.2,1,0.2,1.7,1.416666667,3.8,3.166666667
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_164.txt,229,22.9,22.9,16.35714286,1.4,2.1,1.4,0.285714286,0.4,1,0.4,0.9,0.642857143,3.3,2.357142857
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_165.txt,250,25,25,15.625,1.6,3,1.6,0.375,0.6,1,0.5,0.6,0.375,3.9,2.4375
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_166.txt,306,30.6,27.81818182,19.125,1.6,2.272727273,1.454545455,0.3125,0.454545455,1.1,0.363636364,1.363636364,0.9375,3.727272727,2.5625
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_167.txt,266,26.6,24.18181818,15.64705882,1.7,2,1.545454545,0.176470588,0.272727273,1.1,0.363636364,0.727272727,0.470588235,3.727272727,2.411764706
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_168.txt,171,17.1,19,14.25,1.2,1.888888889,1.333333333,0.25,0.333333333,0.9,0.222222222,0.777777778,0.583333333,2.666666667,2
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_169.txt,272,27.2,27.2,13.6,2,2.1,2,0.35,0.7,1,0.5,0.5,0.25,3.4,1.7
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_17.txt,223,27.875,27.875,15.92857143,1.75,2.25,1.75,0.428571429,0.75,1,0.5,0.875,0.5,5,2.857142857
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_170.txt,266,26.6,24.18181818,16.625,1.6,2.454545455,1.454545455,0.3125,0.454545455,1.1,0.454545455,0.818181818,0.5625,3.454545455,2.375
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_171.txt,263,26.3,26.3,14.61111111,1.8,2.9,1.8,0.388888889,0.7,1,0.5,0.8,0.444444444,3.4,1.888888889
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_172.txt,270,27,24.54545455,18,1.5,2.181818182,1.363636364,0.4,0.545454545,1.1,0.545454545,0.909090909,0.666666667,4.454545455,3.266666667
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_173.txt,275,27.5,25,16.17647059,1.7,1.727272727,1.545454545,0.352941176,0.545454545,1.1,0.363636364,1,0.647058824,3.909090909,2.529411765
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_174.txt,245,24.5,22.27272727,17.5,1.4,2.272727273,1.272727273,0.142857143,0.181818182,1.1,0.0909090909091,0.818181818,0.642857143,3.818181818,3
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_175.txt,230,23,20.90909091,13.52941176,1.7,2.181818182,1.545454545,0.352941176,0.545454545,1.1,0.454545455,1.181818182,0.764705882,2.545454545,1.647058824
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_176.txt,306,30.6,27.81818182,17,1.8,2.909090909,1.636363636,0.444444444,0.727272727,1.1,0.727272727,1,0.611111111,3.363636364,2.055555556
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_177.txt,239,23.9,21.72727273,9.56,2.5,2.909090909,2.272727273,0.6,1.363636364,1.1,0.636363636,0.545454545,0.24,3.545454545,1.56
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_178.txt,268,26.8,26.8,24.36363636,1.1,2.6,1.1,0.181818182,0.2,1,0.2,0.8,0.727272727,4.8,4.363636364
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_179.txt,186,18.6,18.6,14.30769231,1.3,2,1.3,0.307692308,0.4,1,0.4,0.6,0.461538462,3.1,2.384615385
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_18.txt,296,29.6,22.76923077,11.38461538,2.6,2.538461538,2,0.423076923,0.846153846,1.3,0.692307692,0.692307692,0.346153846,3.692307692,1.846153846
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_180.txt,236,23.6,21.45454545,18.15384615,1.3,2.181818182,1.181818182,0.230769231,0.272727273,1.1,0.181818182,0.727272727,0.615384615,3.272727273,2.769230769
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_181.txt,200,20,20,18.18181818,1.1,1.9,1.1,0.363636364,0.4,1,0.4,0.7,0.636363636,3.7,3.363636364
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_182.txt,255,25.5,23.18181818,13.42105263,1.9,2.090909091,1.727272727,0.421052632,0.727272727,1.1,0.636363636,0.909090909,0.526315789,2.909090909,1.684210526
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_183.txt,285,28.5,25.90909091,15,1.9,2.454545455,1.727272727,0.473684211,0.818181818,1.1,0.727272727,0.727272727,0.421052632,4,2.315789474
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_184.txt,298,29.8,29.8,21.28571429,1.4,2.1,1.4,0.285714286,0.4,1,0.3,1.5,1.071428571,5,3.571428571
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_185.txt,278,27.8,27.8,14.63157895,1.9,3.3,1.9,0.473684211,0.9,1,0.7,1.1,0.578947368,4.5,2.368421053
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_186.txt,371,33.72727273,28.53846154,16.86363636,2,2.076923077,1.692307692,0.409090909,0.692307692,1.181818182,0.615384615,1.076923077,0.636363636,5.307692308,3.136363636
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_187.txt,265,29.44444444,29.44444444,15.58823529,1.888888889,2.444444444,1.888888889,0.470588235,0.888888889,1,0.333333333,1,0.529411765,4.555555556,2.411764706
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_188.txt,262,26.2,29.11111111,16.375,1.6,3.666666667,1.777777778,0.375,0.666666667,0.9,0.555555556,1.222222222,0.6875,4.888888889,2.75
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_189.txt,199,19.9,19.9,16.58333333,1.2,1.9,1.2,0.166666667,0.2,1,0.2,0.4,0.333333333,3.2,2.666666667
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_19.txt,234,21.27272727,23.4,16.71428571,1.272727273,2,1.4,0.285714286,0.4,0.909090909,0.3,0.6,0.428571429,3.7,2.642857143
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_190.txt,280,28,23.33333333,17.5,1.6,1.666666667,1.333333333,0.25,0.333333333,1.2,0.333333333,0.833333333,0.625,4.333333333,3.25
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_191.txt,278,30.88888889,30.88888889,17.375,1.777777778,3.444444444,1.777777778,0.4375,0.777777778,1,0.555555556,1.111111111,0.625,4.777777778,2.6875
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_192.txt,208,23.11111111,23.11111111,17.33333333,1.333333333,2.111111111,1.333333333,0.25,0.333333333,1,0.333333333,0.777777778,0.583333333,4.222222222,3.166666667
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_193.txt,327,32.7,32.7,14.86363636,2.2,3.8,2.2,0.545454545,1.2,1,0.7,0.8,0.363636364,4.2,1.909090909
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_194.txt,298,29.8,27.09090909,13.54545455,2.2,3.272727273,2,0.545454545,1.090909091,1.1,0.636363636,0.636363636,0.318181818,4,2
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_195.txt,288,28.8,28.8,13.09090909,2.2,2.8,2.2,0.454545455,1,1,0.6,1.5,0.681818182,4.9,2.227272727
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_196.txt,252,25.2,18,11.45454545,2.2,2,1.571428571,0.363636364,0.571428571,1.4,0.571428571,0.642857143,0.409090909,2.714285714,1.727272727
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_197.txt,207,20.7,20.7,13.8,1.5,1.9,1.5,0.333333333,0.5,1,0.4,1.7,1.133333333,3.5,2.333333333
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_198.txt,438,43.8,43.8,24.33333333,1.8,4.7,1.8,0.444444444,0.8,1,0.6,2,1.111111111,5.4,3
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_199.txt,311,31.1,28.27272727,20.73333333,1.5,2.727272727,1.363636364,0.4,0.545454545,1.1,0.363636364,1,0.733333333,4.545454545,3.333333333
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_2.txt,351,35.1,31.90909091,23.4,1.5,2.363636364,1.363636364,0.266666667,0.363636364,1.1,0.363636364,0.909090909,0.666666667,5.636363636,4.133333333
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_20.txt,264,26.4,22,12,2.2,2.5,1.833333333,0.454545455,0.833333333,1.2,0.666666667,0.666666667,0.363636364,3.75,2.045454545
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_200.txt,250,25,25,19.23076923,1.3,2.2,1.3,0.230769231,0.3,1,0.3,0.8,0.615384615,4.5,3.461538462
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_201.txt,307,30.7,30.7,13.95454545,2.2,4.3,2.2,0.363636364,0.8,1,0.5,1.3,0.590909091,4.7,2.136363636
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_202.txt,227,22.7,20.63636364,13.35294118,1.7,2.363636364,1.545454545,0.294117647,0.454545455,1.1,0.363636364,0.727272727,0.470588235,3.181818182,2.058823529
C:\Users\MAC\AppData\Local\Temp\_MEI72~1\sca_parsed_files\chunk_203.txt,233,23.3,21.18181818,14.5625,1.6,2.454545455,1.454545455,0.3125,0.454545455,1.1,0.363636364,0.636363636,0.4375,3.909090909,2.6875
